"","X","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","CV_N.CV_OW","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","name_cleaned.x","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DB_name","DTXSID","name_original","select.for.fragmentation","SMILES_cleaned","name_cleaned.y","formula_cleaned","Molweight_cleaned","parent_id","MONOISOTOPIC_MASS","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","DF_high_N","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI","cvNvOW","sd_avg_N","sdN_GE_sdavg","Drug_UCSF_cond","ERactive_AUC_cond","of_interest_all","of_int_sd","of_interest_sum","of_interest_cat"
"711",2486,"385.23464-612.5",4395,385.23464,612.5,94.16666667,86.25,50,7.916666667,7790.779902,8567.246763,109.9664844,4734.756346,NA,5281.621321,7007.000302,132.667601,3104.119831,NA,509.2629681,582.7939359,114.4387031,315.35089,NA,"0.82888726",3,37762.23776,"Multiple",385.2373355,7,"29-Di-tert-butyl-47-diethoxyoxepino23-b1benzofuran","C24H32O4",384.23006,"M+H",6536.200612,7.791421934,"DTXSID60317464","DTXSID60317464","2,9-Di-tert-butyl-4,7-diethoxyoxepino[2,3-b][1]benzofuran",NA,"CCOC1=Cc2c(oc3c(C(C)(C)C)cc(OCC)cc23)OC(C(C)(C)C)=C1","2,9-ditert-butyl-4,7-diethoxyoxepino[2,3-b][1]benzofuran","C24H32O4",384.2300595,"",384.2300595,"exposurepred","",NA,NA,NA,NA,NA,1,1.123017715,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",1.284897142,0.452001887,2.842680927,0.004952344,1,0,"pos",0.828887260876904,118810.628730266,0,0,NA,0,0,0,0
"712",2487,"385.23464-612.5",5646,385.23464,612.5,94.16666667,86.25,50,7.916666667,7790.779902,8567.246763,109.9664844,4734.756346,NA,5281.621321,7007.000302,132.667601,3104.119831,NA,509.2629681,582.7939359,114.4387031,315.35089,NA,"0.82888726",3,37762.23776,"Multiple",385.2373355,7,"Estradioldipropionate","C24H32O4",384.23006,"M+H",6536.200612,7.791421934,"DTXSID8023000","DTXSID8023000","Estradiol,dipropionate",NA,"CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CC)CC[C@@H]12","[(8R,9S,13S,14S,17S)-13-methyl-3-propanoyloxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] propanoate","C24H32O4",384.2300595,"",384.2300595,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.425726805,7.948480135,9,NA,NA,0,NA,0,"nurses1",1.284897142,0.452001887,2.842680927,0.004952344,1,0,"pos",0.828887260876904,118810.628730266,0,0,NA,0,0,0,0
"713",2492,"386.14743-475.6",3533,386.14743,475.6,74.16666667,53.75,0,20.41666667,1270.669472,1256.937546,98.91931568,956.8746398,NA,1549.781973,2132.962082,137.6298163,419.035702,NA,0,0,NA,0,NA,"0.718734634",2,10,"Unique",386.1454263,5.19,"Carbamicacid((hexyloxy)dithio)methyl-23-dihydro-22-dimethyl-7-benzofuranylester","C18H27NO4S2",385.13815,"M+H",1410.225722,0,"DTXSID50235724","DTXSID50235724","Carbamic,acid,,((hexyloxy)dithio)methyl,-,2,3-dihydro-2,2-dimethyl-7-benzofuranyl,ester",NA,"CCCCCCOSSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2","(2,2-dimethyl-3H-1-benzofuran-7-yl) N-(hexoxydisulfanyl)-N-methylcarbamate","C18H27NO4S2",385.1381503,"",385.1381507,"exposurepred","",NA,NA,NA,NA,NA,1,0.346203674,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"nurses1",1.783204538,0.729717102,2.44369295,0.015431969,1,0,"pos",0.718734634248001,118810.628730266,0,0,NA,0,0,0,0
"714",2495,"387.21406-424.9",3911,387.21406,424.9,99.16666667,100,8.333333333,-0.833333333,3676.622671,2296.016556,62.44906702,3450.683705,NA,2629.814357,1909.691453,72.6169681,2232.40341,1837.594691,10.02385132,34.72363954,346.4101615,0,NA,"0.859978992",2,10,"Unique",387.2166001,6.56,"Anecortaveacetate","C23H30O5",386.20932,"M+H",3153.218514,0.317892695,"DTXSID5046805","DTXSID5046805","Anecortave,acetate",NA,"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C","[2-[(8S,10S,13S,14S,17R)-17-hydroxy-10,13-dimethyl-3-oxo-2,6,7,8,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate","C23H30O5",386.2093241,"",386.2093241,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.67178,7.779466,2,NA,NA,0,NA,0,"nurses1",0.53009815,0.165947634,3.194370036,0.001635625,1,0,"pos",0.859978991879723,118810.628730266,0,0,NA,0,0,0,0
"715",2496,"387.21451-534.6",3911,387.21451,534.6,95,91.25,100,3.75,52379.20802,101852.3146,194.4518034,9790.130154,NA,19342.20251,39126.32885,202.2847647,6718.772334,NA,11469.81405,9899.069392,86.30540431,8425.289079,8551.670377,"0.961277552",2,10,"Unique",387.2166001,5.4,"Anecortaveacetate","C23H30O5",386.20932,"M+H",35860.70527,31.98435158,"DTXSID5046805","DTXSID5046805","Anecortave,acetate",NA,"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C","[2-[(8S,10S,13S,14S,17R)-17-hydroxy-10,13-dimethyl-3-oxo-2,6,7,8,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate","C23H30O5",386.2093241,"",386.2093241,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.67178,7.779466,2,NA,NA,0,NA,0,"nurses1",0.790474904,0.293652674,2.691870272,0.007726217,1,0,"pos",0.96127755191244,118810.628730266,0,0,NA,0,0,0,0
"716",2497,"387.25263-489.2",185,387.25263,489.2,100,100,83.33333333,0,7867.024984,7382.345868,93.83910542,6153.076663,6107.351799,9430.86729,5750.662518,60.97702725,8243.122278,7650.142389,1438.94264,1092.474966,75.92206495,1359.03499,NA,"1.538925554",3,65675.67568,"Unique",387.2529856,0.92,"Medroxyprogesteroneacetate","C24H34O4",386.24571,"M+H",8648.946137,16.637202,"DTXSID0025527","DTXSID0025527","Medroxyprogesterone,acetate",3,"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","[(6S,8R,9S,10R,13S,14S,17R)-17-acetyl-6,10,13-trimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate","C24H34O4",386.2457096,"",386.2457096,"VBtoxcast, MC","",NA,NA,NA,NA,NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.010825,125.7921,42,NA,NA,0,1,0,"nurses1",-0.347334376,0.137078833,-2.533829382,0.012072932,0,0,"pos",1.53892555363955,118810.628730266,0,0,NA,1,0,1,1
"717",2498,"387.25287-494",185,387.25287,494,100,100,83.33333333,0,7031.517869,7581.987532,107.8286036,5286.659897,4998.320649,8307.028555,5626.427676,67.73092975,7460.166641,6145.803754,1956.589725,1472.740114,75.27076808,1909.302528,NA,"1.592014225",3,65675.67568,"Unique",387.2529856,0.3,"Medroxyprogesteroneacetate","C24H34O4",386.24571,"M+H",7669.273212,25.51206184,"DTXSID0025527","DTXSID0025527","Medroxyprogesterone,acetate",3,"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","[(6S,8R,9S,10R,13S,14S,17R)-17-acetyl-6,10,13-trimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate","C24H34O4",386.2457096,"",386.2457096,"VBtoxcast, MC","",NA,NA,NA,NA,NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.010825,125.7921,42,NA,NA,0,1,0,"nurses1",-0.356866146,0.140684615,-2.536639456,0.011979618,0,0,"pos",1.59201422449099,118810.628730266,0,0,NA,1,0,1,1
"718",2504,"388.22958-84.5",2358,388.22958,84.5,70,61.25,0,8.75,2371.914551,3059.940483,129.0071972,1111.302696,NA,2164.76235,3770.109302,174.158115,396.2951064,NA,0,0,NA,0,NA,"0.740747551",2,10,"Multiple",388.2271052,6.37,"4-Hydroxytamoxifen","C26H29NO2",387.21983,"M+H",2268.33845,0,"DTXSID3037094","DTXSID3037094","4-Hydroxytamoxifen",3,"CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1","4-[1-[4-[2-(dimethylamino)ethoxy]phenyl]-2-phenylbut-1-enyl]phenol","C26H29NO2",387.2198292,"",387.2198292,"ERactive, VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,0.0118,NA,NA,NA,NA,NA,1,-6.672126,20.35235,70,NA,NA,0,NA,0,"nurses1",1.217885296,0.728142853,1.672591155,0.096019699,1,0,"pos",0.74074755115488,118810.628730266,0,0,1,1,0,1,1
"719",2505,"388.22958-84.5",4922,388.22958,84.5,70,61.25,0,8.75,2371.914551,3059.940483,129.0071972,1111.302696,NA,2164.76235,3770.109302,174.158115,396.2951064,NA,0,0,NA,0,NA,"0.740747551",2,10,"Multiple",388.2271052,6.37,"(Z)-4-Hydroxytamoxifen","C26H29NO2",387.21983,"M+H",2268.33845,0,"DTXSID7022384","DTXSID7022384","(Z)-4-Hydroxytamoxifen",NA,"CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1","4-[(Z)-1-[4-[2-(dimethylamino)ethoxy]phenyl]-2-phenylbut-1-enyl]phenol","C26H29NO2",387.2198292,"",387.2198292,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.419116,16.079,13,NA,NA,0,NA,0,"nurses1",1.217885296,0.728142853,1.672591155,0.096019699,1,0,"pos",0.74074755115488,118810.628730266,0,0,NA,0,0,0,0
"720",2507,"388.32399-791.1",2543,388.32399,791.1,100,98.75,100,1.25,6654.174053,4908.202761,73.76126206,5180.269369,5356.252516,6393.681883,8142.119056,127.3463273,4555.907882,NA,2648.123214,1295.332609,48.91511852,3079.093301,2021.268805,"0.57921782",2,10,"Unique",388.3210056,7.69,"3beta-(2-Diethylaminoethoxy)androst-5-en-17-onehydrochloride","C25H42ClNO2",387.31373,"M+H",6523.927968,40.59093275,"DTXSID3046904","DTXSID3046904","3beta-(2-Diethylaminoethoxy)androst-5-en-17-one,hydrochloride",NA,"CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1","(3S,8R,9S,10R,13S,14S)-3-[2-(diethylamino)ethoxy]-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one","C25H42ClNO2",387.3137296,"",423.2904073,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.639712605,4.450600763,3,NA,NA,0,NA,0,"nurses1",0.681659449,0.182922973,3.726483542,0.000254612,1,0,"pos",0.579217819813795,118810.628730266,0,0,NA,0,0,0,0
"721",2509,"389.13123-170.5",6810,389.13123,170.5,58.33333333,48.75,0,9.583333333,1463.835964,2562.168149,175.0310972,129.1359769,NA,986.2816333,1788.079921,181.2950643,0,NA,0,0,NA,0,NA,"0.965448772",2,10,"Unique",389.134327,7.96,"Aranidipine","C19H20N2O7",388.12705,"M+H",1225.058799,0,"DTXSID9048649","DTXSID9048649","Aranidipine",NA,"COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-]","3-O-methyl 5-O-(2-oxopropyl) 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate","C19H20N2O7",388.127051,"",388.127051,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.928906,4.787503,4,NA,NA,0,NA,0,"nurses1",1.086337859,0.526516029,2.063256954,0.040419806,1,0,"pos",0.965448772010502,118810.628730266,0,0,NA,0,0,0,0
"722",2511,"389.16282-539",2836,389.16282,539,100,92.5,41.66666667,7.5,128047.1462,432373.7829,337.6676449,6242.931924,7664.638051,4817.330289,5066.776673,105.1781042,4369.008742,NA,781.3446487,1378.195224,176.3876192,0,NA,"3.21043669",3,75000,"Multiple",389.1626463,0.45,"CETIRIZINE","C21H25ClN2O3",388.15537,"M+H",66432.23824,1.176152828,"DTXSID4022787","DTXSID4022787","CETIRIZINE",1,"O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1","2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]acetic acid","C21H25ClN2O3",388.1553703,"",388.1553704,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",2.413593875,0.375218274,6.432506201,9.57e-10,1,0,"pos",3.2104366918224,118810.628730266,1,1,NA,1,0,1,1
"723",2512,"389.16282-539",1750,389.16282,539,100,92.5,41.66666667,7.5,128047.1462,432373.7829,337.6676449,6242.931924,7664.638051,4817.330289,5066.776673,105.1781042,4369.008742,NA,781.3446487,1378.195224,176.3876192,0,NA,"3.21043669",3,75000,"Multiple",389.1626463,0.45,"Cetirizinedihydrochloride","C21H27Cl3N2O3",388.15537,"M+H",66432.23824,1.176152828,"DTXSID2044268","DTXSID2044268","Cetirizine,dihydrochloride",NA,"O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1","2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]acetic acid","C21H27Cl3N2O3",388.1553703,"",460.1087258,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.2427031,4.817881,1,NA,NA,0,NA,0,"nurses1",2.413593875,0.375218274,6.432506201,9.57e-10,1,0,"pos",3.2104366918224,118810.628730266,1,0,NA,0,0,0,0
"724",2513,"391.19179-639.1",129,391.19179,639.1,95,75,8.333333333,20,14057.57808,17748.47279,126.255552,5899.805751,NA,6644.699399,8991.14254,135.3130067,2030.488793,NA,26.96469562,93.40844566,346.4101615,0,NA,"0.933062941",3,45505.61798,"Unique",391.1935525,4.51,"MECLIZINE","C25H27ClN2",390.18628,"M+H",10351.13874,0.260499799,"DTXSID0023242","DTXSID0023242","MECLIZINE",1,"Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1","1-[(4-chlorophenyl)-phenylmethyl]-4-[(3-methylphenyl)methyl]piperazine","C25H27ClN2",390.1862765,"",390.1862766,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"nurses1",2.855700461,0.43722153,6.53147264,5.58e-10,1,0,"pos",0.933062941095669,118810.628730266,0,1,NA,1,0,1,1
"725",2514,"391.19291-635.5",129,391.19291,635.5,90.83333333,75,8.333333333,15.83333333,8880.489829,11063.2944,124.5797767,3866.65321,NA,4148.882988,5648.124758,136.1360341,1246.608771,NA,18.64556787,64.59014178,346.4101615,0,NA,"0.915112428",3,45505.61798,"Unique",391.1935525,1.64,"MECLIZINE","C25H27ClN2",390.18628,"M+H",6514.686409,0.286208218,"DTXSID0023242","DTXSID0023242","MECLIZINE",1,"Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1","1-[(4-chlorophenyl)-phenylmethyl]-4-[(3-methylphenyl)methyl]piperazine","C25H27ClN2",390.1862765,"",390.1862766,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"nurses1",2.578000507,0.448714962,5.745296517,3.51e-08,1,0,"pos",0.915112427973984,118810.628730266,0,1,NA,1,0,1,1
"726",2515,"391.19302-631.3",129,391.19302,631.3,93.33333333,73.75,8.333333333,19.58333333,8175.033238,10706.18651,130.9619937,3392.574579,NA,3711.979063,5350.883756,144.1517763,792.7741788,NA,26.96620397,93.41367073,346.4101615,0,NA,"0.908500728",3,45505.61798,"Unique",391.1935525,1.36,"MECLIZINE","C25H27ClN2",390.18628,"M+H",5943.506151,0.453708691,"DTXSID0023242","DTXSID0023242","MECLIZINE",1,"Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1","1-[(4-chlorophenyl)-phenylmethyl]-4-[(3-methylphenyl)methyl]piperazine","C25H27ClN2",390.1862765,"",390.1862766,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"nurses1",2.847774604,0.447931353,6.357613923,1.43e-09,1,0,"pos",0.908500727923392,118810.628730266,0,1,NA,1,0,1,1
"727",2516,"391.24545-702.8",4739,391.24545,702.8,95,76.25,0,18.75,41760.42319,52892.15486,126.6561754,18748.77701,NA,18355.3057,23826.55804,129.8074705,8037.128097,NA,0,0,NA,0,NA,"0.975723315",3,1065.789474,"Multiple",391.2479002,6.26,"Digoxigenin","C23H34O5",390.24062,"M+H",30057.86445,0,"DTXSID6051778","DTXSID6051778","Digoxigenin",NA,"C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O","3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3,12,14-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one","C23H34O5",390.2406242,"",390.2406242,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.523394538,6.880822406,61,NA,NA,0,NA,1,"nurses1",2.633069251,0.432469582,6.088449592,5.99e-09,1,0,"pos",0.975723314784106,118810.628730266,0,0,NA,0,0,0,0
"728",2517,"391.24545-702.8",3070,391.24545,702.8,95,76.25,0,18.75,41760.42319,52892.15486,126.6561754,18748.77701,NA,18355.3057,23826.55804,129.8074705,8037.128097,NA,0,0,NA,0,NA,"0.975723315",3,1065.789474,"Multiple",391.2479002,6.26,"Mevastatin","C23H34O5",390.24062,"M+H",30057.86445,0,"DTXSID4040684","DTXSID4040684","Mevastatin",NA,"CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21","[(1S,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-7-methyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] (2S)-2-methylbutanoate","C23H34O5",390.2406242,"",390.2406242,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.926702,5.158899,5,NA,NA,0,NA,1,"nurses1",2.633069251,0.432469582,6.088449592,5.99e-09,1,0,"pos",0.975723314784106,118810.628730266,0,0,NA,0,0,0,0
"729",2518,"391.24554-699.4",3070,391.24554,699.4,96.66666667,77.5,0,19.16666667,44222.57087,70645.3987,159.7496421,18088.06637,NA,18434.43648,24339.70348,132.0338894,7846.341232,NA,0,0,NA,0,NA,"1.209913931",3,1065.789474,"Multiple",391.2479002,6.03,"Mevastatin","C23H34O5",390.24062,"M+H",31328.50368,0,"DTXSID4040684","DTXSID4040684","Mevastatin",NA,"CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21","[(1S,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-7-methyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] (2S)-2-methylbutanoate","C23H34O5",390.2406242,"",390.2406242,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.926702,5.158899,5,NA,NA,0,NA,1,"nurses1",2.664213967,0.410949477,6.483069376,7.27e-10,1,0,"pos",1.20991393062757,118810.628730266,0,0,NA,0,0,0,0
"730",2519,"391.24554-699.4",4739,391.24554,699.4,96.66666667,77.5,0,19.16666667,44222.57087,70645.3987,159.7496421,18088.06637,NA,18434.43648,24339.70348,132.0338894,7846.341232,NA,0,0,NA,0,NA,"1.209913931",3,1065.789474,"Multiple",391.2479002,6.03,"Digoxigenin","C23H34O5",390.24062,"M+H",31328.50368,0,"DTXSID6051778","DTXSID6051778","Digoxigenin",NA,"C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O","3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3,12,14-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one","C23H34O5",390.2406242,"",390.2406242,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.523394538,6.880822406,61,NA,NA,0,NA,1,"nurses1",2.664213967,0.410949477,6.483069376,7.27e-10,1,0,"pos",1.20991393062757,118810.628730266,0,0,NA,0,0,0,0
"731",2529,"393.20909-263.2",2033,393.20909,263.2,100,100,100,0,154917.6267,586321.673,378.4731831,10330.94996,15446.47629,220588.7671,1247625.591,565.5889042,14105.27252,16409.8561,4411.553574,3202.97139,72.60415943,3576.603544,3547.17458,"0.669166563",3,54362.41611,"Multiple",393.2071782,4.86,"Dexamethasone","C22H29FO5",392.1999,"M+H",187753.1969,2.349655636,"DTXSID3020384","DTXSID3020384","Dexamethasone",2,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","(8S,9R,10S,11S,13S,14S,16R,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one","C22H29FO5",392.1999022,"",392.1999022,"VBtoxcast, Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.493456259,19.66768793,11,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,"pos",0.669166563009812,118810.628730266,1,1,NA,1,0,1,1
"732",2530,"393.20909-263.2",2124,393.20909,263.2,100,100,100,0,154917.6267,586321.673,378.4731831,10330.94996,15446.47629,220588.7671,1247625.591,565.5889042,14105.27252,16409.8561,4411.553574,3202.97139,72.60415943,3576.603544,3547.17458,"0.669166563",3,54362.41611,"Multiple",393.2071782,4.86,"Betamethasone","C22H29FO5",392.1999,"M+H",187753.1969,2.349655636,"DTXSID3022667","DTXSID3022667","Betamethasone",NA,"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one","C22H29FO5",392.1999022,"",392.1999022,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.428782161,49.66021754,24,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,"pos",0.669166563009812,118810.628730266,1,0,NA,0,0,0,0
"733",2540,"395.38803-1087.1",6224,395.38803,1087.1,55.83333333,47.5,0,8.333333333,2139.621835,4594.51656,214.7349819,251.6857519,NA,2496.15511,5491.935324,220.0157876,0,NA,0,0,NA,0,NA,"0.97599806",3,53465.34653,"Unique",395.3883568,0.83,"9-Octadecenoicacid(9Z)-octylester","C26H50O2",394.38108,"M+H",2317.888473,0,"DTXSID8067733","DTXSID8067733","9-Octadecenoic,acid,(9Z),-,octyl,ester",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCC","octyl (Z)-octadec-9-enoate","C26H50O2",394.3810808,"",394.3810809,"exposurepred","",NA,NA,NA,NA,NA,1,0.427708195,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",0.981639419,0.338422171,2.900635662,0.004154042,1,0,"pos",0.975998060150116,118810.628730266,0,0,NA,0,0,0,0
"734",2541,"396.21593-731.7",1886,396.21593,731.7,21.66666667,12.5,0,9.166666667,352.8228961,786.370324,222.8796183,0,NA,97.1278352,323.3998723,332.9631218,0,NA,0,0,NA,0,NA,"0.669382294",2,10,"Unique",396.2169344,2.53,"Ethaverinehydrochloride","C24H30ClNO4",395.20966,"M+H",224.9753656,0,"DTXSID2047779","DTXSID2047779","Ethaverine,hydrochloride",NA,"CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC","1-[(3,4-diethoxyphenyl)methyl]-6,7-diethoxyisoquinoline","C24H30ClNO4",395.2096584,"",431.1863362,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.7536724,4.563415,9,NA,NA,0,NA,0,"nurses1",1.315046315,0.2788658,4.715695916,4.59e-06,1,0,"pos",0.669382294036384,118810.628730266,0,0,NA,0,0,0,0
