,featureid,ID,mz,time,DF_n,DF_ow,DF_blank,DF_diff,mean_N,sd_N,cv_N,median_N,gMean_N,mean_OW,sd_OW,cv_OW,median_OW,gMean_OW,mean_FB,sd_FB,cv_FB,median_FB,gMean_FB,CV_N/CV_OW,Confidence,score,MatchCategory,theoretical.mz,delta_ppm,name_cleaned.x,Formula,MonoisotopicMass,Adduct,mean_N_OW,percent_FB,DB_name,DTXSID,name_original,select for fragmentation,SMILES_cleaned,name_cleaned.y,formula_cleaned,Molweight_cleaned,parent_id,MONOISOTOPIC_MASS,source,Drug_UCSF_PXYS,Drug_most.comon.and.haz,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin,phthalate,carcino,DF_high_N,term,estimate,std.error,statistic,p.value,higher_intensity_N,metabolite,ESI
2161,327.09026-89.1,2248,327.09026,89.1,100,87.5,0,12.5,5656.712398,3799.903737,67.175127,5074.459524,4395.439473,3774.392496,4014.465001,106.3605602,2513.451075,NA,0,0,NA,0,NA,0.631579289,2,10,Multiple,327.0895992,2.02,Tributyltinchloride,C12H27ClSn,326.08232,M+H,4715.552447,0,DTXSID3027403,DTXSID3027403,"Tributyltin,chloride",,CCCC[Sn](Cl)(CCCC)CCCC,tributyl(chloro)stannane,C12H27ClSn,326.0823232,,326.082331,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.20445701,20.39561358,310,NA,,0,NA,1,nurses1,2.362577154,0.391771294,6.030500936,8.11E-09,1,0,pos
2162,327.09314-836.5,7916,327.09314,836.5,0,2.5,50,-2.5,0,0,NA,0,NA,40.6804267,255.9053086,629.0624986,0,NA,800.3876842,903.5057535,112.8835152,551.7892211,NA,#VALUE!,2,10,Unique,327.0921874,2.91,,C11H18O11,326.08491,M+H,20.34021335,3935.001421,DTXSID8041610-BTMR0165,MTX942,,,O=C[C@@H](OC1OC(C(=O)O)C(O)C(O)C1O)[C@H](O)[C@H](O)CO,,C11H18O11,326.0849114,DTXSID8041610,,metabolite,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0,nurses1,-0.25454536,0.15164148,-1.678599814,0.09484008,0,1,pos
2163,327.11811-632.2,3067,327.11811,632.2,75.83333333,83.75,0,-7.916666667,11340.91298,12784.6655,112.7304788,7771.645246,NA,14268.3255,16579.32194,116.19669,11807.56129,NA,0,0,NA,0,NA,0.97016945,3,24059.40594,Unique,327.1186769,1.73,Dinobuton,C14H18N2O7,326.1114,M+H,12804.61924,0,DTXSID4040268,DTXSID4040268,Dinobuton,,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,"(2-butan-2-yl-4,6-dinitrophenyl) propan-2-yl carbonate",C14H18N2O7,326.1114009,,326.1114009,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.604047,23.85564,19,NA,,0,NA,0,nurses1,-0.766740427,0.293868003,-2.60913206,0.009784699,0,0,pos
2164,327.15923-400.5,531,327.15923,400.5,100,100,100,0,3206.912445,1544.718132,48.1683912,3078.325995,2765.681209,3210.5082,1989.723449,61.97534237,2855.126838,2690.276799,2610.522502,1649.163725,63.17370273,2130.361736,2173.634874,0.777218638,1,9,Unique,327.1590852,0.44,Hexane-16-diyldibenzoate,C20H22O4,326.15181,M+H,3208.710322,81.35737538,DTXSID0047539,DTXSID0047539,"Hexane-1,6-diyl,dibenzoate",,O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1,6-benzoyloxyhexyl benzoate,C20H22O4,326.1518092,,326.1518092,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.436103194,5.974328247,4,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
2165,328.01131-581.1,6143,328.01131,581.1,8.333333333,20,16.66666667,-11.66666667,17.28350595,72.21782259,417.8424378,0,NA,163.6833638,713.969996,436.1897136,0,NA,51.91991927,129.2231087,248.8892713,0,NA,0.957937395,2,500,Unique,328.0137892,7.56,Diloxanidefuroate,C14H11Cl2NO4,327.00651,M+H,90.4834349,57.38057947,DTXSID8048999,DTXSID8048999,"Diloxanide,furoate",,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,"[4-[(2,2-dichloroacetyl)-methylamino]phenyl] furan-2-carboxylate",C14H11Cl2NO4,327.0065132,,327.0065132,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.882879894,2.873082139,1,NA,,0,NA,0,nurses1,-1.114989703,0.36642735,-3.042867034,0.002667955,0,0,pos
2166,328.01148-583.1,6143,328.01148,583.1,8.333333333,23.75,16.66666667,-15.41666667,18.19217178,77.19707004,424.3422445,0,NA,206.8702101,770.5424859,372.476291,0,NA,135.1936904,315.8561032,233.6322814,0,NA,1.139246322,2,500,Unique,328.0137892,7.04,Diloxanidefuroate,C14H11Cl2NO4,327.00651,M+H,112.531191,120.1388604,DTXSID8048999,DTXSID8048999,"Diloxanide,furoate",,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,"[4-[(2,2-dichloroacetyl)-methylamino]phenyl] furan-2-carboxylate",C14H11Cl2NO4,327.0065132,,327.0065132,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.882879894,2.873082139,1,NA,,0,NA,0,nurses1,-1.483088653,0.378480107,-3.918537927,0.000123416,0,0,pos
2167,328.01186-587.3,6143,328.01186,587.3,10,23.75,16.66666667,-13.75,21.8724765,86.85136105,397.0806006,0,NA,321.8435415,1332.939897,414.1577273,0,NA,260.5652547,615.7749955,236.3227577,0,NA,0.958766611,2,500,Unique,328.0137892,5.88,Diloxanidefuroate,C14H11Cl2NO4,327.00651,M+H,171.858009,151.616591,DTXSID8048999,DTXSID8048999,"Diloxanide,furoate",,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,"[4-[(2,2-dichloroacetyl)-methylamino]phenyl] furan-2-carboxylate",C14H11Cl2NO4,327.0065132,,327.0065132,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.882879894,2.873082139,1,NA,,0,NA,0,nurses1,-1.439944899,0.392709807,-3.66668943,0.00031721,0,0,pos
2168,328.13889-144.3,7340,328.13889,144.3,100,100,0,0,11399.90446,5687.647607,49.89206382,9364.030897,10298.60751,11371.90171,5909.290279,51.96395845,9751.923476,9874.074823,0,0,NA,0,NA,0.960128237,3,765.9574468,Unique,328.139078,0.57,,C15H21NO7,327.1318,M+H,11385.90308,0,DTXSID3041293-BTMR0166,MTX366,,,CN(C)Cc1ccccc1OC1OC(C(=O)O)C(O)C(O)C1O,,C15H21NO7,327.131802,DTXSID3041293,,metabolite,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0,NA,0,NA,NA,NA,0,1,pos
2169,328.13906-148.2,7340,328.13906,148.2,100,100,0,0,7619.555523,4098.491822,53.78911946,6501.178108,6844.300911,7523.70978,4221.365423,56.10749945,6332.768394,6437.227702,0,0,NA,0,NA,0.958679677,3,765.9574468,Unique,328.139078,0.05,,C15H21NO7,327.1318,M+H,7571.632651,0,DTXSID3041293-BTMR0166,MTX366,,,CN(C)Cc1ccccc1OC1OC(C(=O)O)C(O)C(O)C1O,,C15H21NO7,327.131802,DTXSID3041293,,metabolite,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0,NA,0,NA,NA,NA,0,1,pos
2170,329.00516-583.1,1660,329.00516,583.1,100,100,100,0,6013.747895,3597.840196,59.8269209,5477.696128,4746.438615,7480.850159,6071.50301,81.16060181,6114.45612,5455.068744,10015.41277,8458.522799,84.45505937,9825.293072,6324.168409,0.737142401,3,75000,Unique,329.0030158,6.52,METHYLPERFLUOROHEXANOATE,C7H3F11O2,327.99574,M+H,6747.299027,148.4358812,DTXSID20335700,DTXSID20335700,"METHYL,PERFLUOROHEXANOATE",,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"methyl 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoate",C7H3F11O2,327.9957398,,327.9957391,PFAS,0,NA,0,0,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.244268533,0.059626425,-4.096648999,6.15E-05,0,0,pos
2171,329.00537-587.4,1660,329.00537,587.4,100,100,100,0,6342.056073,4091.479037,64.51344784,5400.592414,4911.675128,7763.794446,6506.07436,83.80018824,6182.181198,5652.828565,11442.00032,10200.3855,89.14862105,9699.262208,6908.660263,0.769848484,3,75000,Unique,329.0030158,7.16,METHYLPERFLUOROHEXANOATE,C7H3F11O2,327.99574,M+H,7052.92526,162.2305624,DTXSID20335700,DTXSID20335700,"METHYL,PERFLUOROHEXANOATE",,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"methyl 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoate",C7H3F11O2,327.9957398,,327.9957391,PFAS,0,NA,0,0,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.255423158,0.058495343,-4.366555465,2.05E-05,0,0,pos
2172,329.07253-836.7,3325,329.07253,836.7,17.5,22.5,50,-5,190.0675619,502.804232,264.5397389,0,NA,445.8956334,1926.541601,432.061105,0,NA,4905.763358,5603.270649,114.2181194,3166.182782,NA,0.612273903,3,26213.59223,Unique,329.0721171,1.25,Chlorexolone,C14H17ClN2O3S,328.06484,M+H,317.9815977,1542.782159,DTXSID4057683,DTXSID4057683,Chlorexolone,,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,6-chloro-2-cyclohexyl-3-oxo-1H-isoindole-5-sulfonamide,C14H17ClN2O3S,328.0648411,,328.0648413,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.024998657,2.947798066,1,NA,,0,NA,0,nurses1,-0.466766072,0.260913162,-1.788970968,0.075179664,0,0,pos
2173,329.09509-323.4,7385,329.09509,323.4,65,65,41.66666667,0,2026.094459,2914.70938,143.8585139,627.6206355,NA,2198.415286,2928.694972,133.2184592,689.3333365,NA,563.8111142,922.3236659,163.5873509,0,NA,1.079869222,2,10,Unique,329.0979415,8.66,,C13H16N2O8,328.09067,M+H,2112.254873,26.69238081,DTXSID4020959-BTMR0171,MTX411,,,Cc1ccc([N+](=O)[O-])cc1NC1OC(C(=O)O)C(O)C(O)C1O,,C13H16N2O8,328.0906655,DTXSID4020959,,metabolite,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0,NA,0,NA,NA,NA,0,1,pos
2174,329.14228-82.8,2430,329.14228,82.8,100,100,0,0,90842.6894,41738.08312,45.94545076,85199.13228,82307.11308,100468.2577,60567.74992,60.28545861,80597.80582,85936.74377,0,0,NA,0,NA,0.762131562,3,26213.59223,Unique,329.141517,2.32,Pencycuron,C19H21ClN2O,328.13424,M+H,95655.47356,0,DTXSID3042261,DTXSID3042261,Pencycuron,,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,C19H21ClN2O,328.134241,,328.134241,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.4498297,6.909749,2,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
2175,329.14363-277,7341,329.14363,277,95.83333333,90,0,5.833333333,3149.620025,2741.918232,87.05552448,2797.946054,NA,1991.83534,1656.803669,83.17975063,1488.818759,NA,0,0,NA,0,NA,1.046595161,2,10,Unique,329.146903,9.94,,C15H22NO7,328.13963,M+H,2570.727683,0,DTXSID3041293-BTMR0244,MTX367,,,C[N+](C)(Cc1ccccc1O)C1OC(C(=O)O)C(O)C(O)C1O,,C15H22NO7,328.139627,DTXSID3041293,,metabolite,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0,nurses1,1.230286341,0.354001771,3.475367755,0.000629349,1,1,pos
2176,329.15007-506.9,7341,329.15007,506.9,100,100,83.33333333,0,11323.77375,12730.66823,112.4242546,8212.731186,8305.836848,9880.850444,5364.329452,54.29015936,8853.496138,8478.761137,2791.085254,2993.159954,107.2400046,1942.328511,NA,2.070803548,2,10,Unique,329.146903,9.62,,C15H22NO7,328.13963,M+H,10602.3121,26.32525084,DTXSID3041293-BTMR0244,MTX367,,,C[N+](C)(Cc1ccccc1O)C1OC(C(=O)O)C(O)C(O)C1O,,C15H22NO7,328.139627,DTXSID3041293,,metabolite,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0,NA,0,NA,NA,NA,0,1,pos
2177,329.2093-880.1,3288,329.2093,880.1,100,100,75,0,12232.57377,18409.35116,150.4945036,5859.926854,6124.286453,6902.334549,5797.920726,83.99941621,5685.132445,4631.009282,101746.2053,232999.3132,229.0004945,2604.420925,NA,1.791613684,3,27000,Unique,329.2111208,5.53,beta-Estradiol17-propionate,C21H28O3,328.20384,M+H,9567.454158,1063.461644,DTXSID4048985,DTXSID4048985,"beta-Estradiol,17-propionate",,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,"[(8R,9S,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] propanoate",C21H28O3,328.2038448,,328.2038448,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-4.608004886,6.975643269,8,NA,,0,NA,0,nurses1,0.441229758,0.133426967,3.306900898,0.001124026,1,0,pos
2178,329.24748-864.3,4157,329.24748,864.3,100,100,91.66666667,0,6639.720912,3309.680834,49.84668599,6531.8239,5818.50966,5115.446501,2591.901657,50.66814121,5294.083285,4354.672323,41131.42097,91227.15864,221.7943278,2602.543068,NA,0.98378754,2,10,Multiple,329.2475063,0.08,Retinolacetate,C22H32O2,328.24023,M+H,5877.583706,699.8015345,DTXSID6021240,DTXSID6021240,"Retinol,acetate",,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,"[(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenyl] acetate",C22H32O2,328.2402303,,328.2402303,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-1.393704474,8.728954827,12,NA,,0,NA,0,nurses1,0.45072896,0.094245893,4.782478511,3.42E-06,1,0,pos
2179,329.24748-864.3,1953,329.24748,864.3,100,100,91.66666667,0,6639.720912,3309.680834,49.84668599,6531.8239,5818.50966,5115.446501,2591.901657,50.66814121,5294.083285,4354.672323,41131.42097,91227.15864,221.7943278,2602.543068,NA,0.98378754,2,10,Multiple,329.2475063,0.08,Promestriene,C22H32O2,328.24023,M+H,5877.583706,699.8015345,DTXSID2057730,DTXSID2057730,Promestriene,,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,"(8R,9S,13S,14S)-17-methoxy-13-methyl-3-propoxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene",C22H32O2,328.2402303,,328.2402303,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.44326673,4.099486831,1,NA,,0,NA,0,nurses1,0.45072896,0.094245893,4.782478511,3.42E-06,1,0,pos
2180,329.24756-999.9,1953,329.24756,999.9,47.5,35,0,12.5,756.1201152,1283.667459,169.7703094,0,NA,515.052862,1247.272388,242.1639563,0,NA,0,0,NA,0,NA,0.701055235,2,10,Multiple,329.2475063,0.16,Promestriene,C22H32O2,328.24023,M+H,635.5864886,0,DTXSID2057730,DTXSID2057730,Promestriene,,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,"(8R,9S,13S,14S)-17-methoxy-13-methyl-3-propoxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene",C22H32O2,328.2402303,,328.2402303,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.44326673,4.099486831,1,NA,,0,NA,1,nurses1,1.167072966,0.568945286,2.051292093,0.041582437,1,0,pos
2181,329.24756-999.9,4157,329.24756,999.9,47.5,35,0,12.5,756.1201152,1283.667459,169.7703094,0,NA,515.052862,1247.272388,242.1639563,0,NA,0,0,NA,0,NA,0.701055235,2,10,Multiple,329.2475063,0.16,Retinolacetate,C22H32O2,328.24023,M+H,635.5864886,0,DTXSID6021240,DTXSID6021240,"Retinol,acetate",2,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,"[(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenyl] acetate",C22H32O2,328.2402303,,328.2402303,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-1.393704474,8.728954827,12,NA,,0,NA,1,nurses1,1.167072966,0.568945286,2.051292093,0.041582437,1,0,pos
2182,329.24757-994,4157,329.24757,994,53.33333333,31.25,0,22.08333333,926.5889473,1857.371453,200.4525803,110.4158089,NA,238.8587852,527.2259541,220.7270517,0,NA,0,0,NA,0,NA,0.908146866,2,10,Multiple,329.2475063,0.19,Retinolacetate,C22H32O2,328.24023,M+H,582.7238662,0,DTXSID6021240,DTXSID6021240,"Retinol,acetate",2,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,"[(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenyl] acetate",C22H32O2,328.2402303,,328.2402303,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-1.393704474,8.728954827,12,NA,,0,NA,1,nurses1,2.457860544,0.490997508,5.005851364,1.24E-06,1,0,pos
2183,329.24757-994,1953,329.24757,994,53.33333333,31.25,0,22.08333333,926.5889473,1857.371453,200.4525803,110.4158089,NA,238.8587852,527.2259541,220.7270517,0,NA,0,0,NA,0,NA,0.908146866,2,10,Multiple,329.2475063,0.19,Promestriene,C22H32O2,328.24023,M+H,582.7238662,0,DTXSID2057730,DTXSID2057730,Promestriene,,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,"(8R,9S,13S,14S)-17-methoxy-13-methyl-3-propoxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene",C22H32O2,328.2402303,,328.2402303,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.44326673,4.099486831,1,NA,,0,NA,1,nurses1,2.457860544,0.490997508,5.005851364,1.24E-06,1,0,pos
2184,329.24759-794.7,4157,329.24759,794.7,100,100,58.33333333,0,9602.881448,6111.013927,63.63729429,8196.860213,8268.849849,9606.70118,8122.615262,84.55155532,8525.744567,7097.18906,374.1211488,584.6429584,156.2710262,108.0290497,NA,0.752644869,2,10,Multiple,329.2475063,0.25,Retinolacetate,C22H32O2,328.24023,M+H,9604.791314,3.895151248,DTXSID6021240,DTXSID6021240,"Retinol,acetate",2,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,"[(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenyl] acetate",C22H32O2,328.2402303,,328.2402303,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-1.393704474,8.728954827,12,NA,,0,NA,0,nurses1,0.244881678,0.120424534,2.033486622,0.043365369,1,0,pos
2185,329.24759-794.7,1953,329.24759,794.7,100,100,58.33333333,0,9602.881448,6111.013927,63.63729429,8196.860213,8268.849849,9606.70118,8122.615262,84.55155532,8525.744567,7097.18906,374.1211488,584.6429584,156.2710262,108.0290497,NA,0.752644869,2,10,Multiple,329.2475063,0.25,Promestriene,C22H32O2,328.24023,M+H,9604.791314,3.895151248,DTXSID2057730,DTXSID2057730,Promestriene,,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,"(8R,9S,13S,14S)-17-methoxy-13-methyl-3-propoxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene",C22H32O2,328.2402303,,328.2402303,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.44326673,4.099486831,1,NA,,0,NA,0,nurses1,0.244881678,0.120424534,2.033486622,0.043365369,1,0,pos
2186,329.31632-872.8,3789,329.31632,872.8,100,100,100,0,25411.20361,25254.98277,99.3852285,17355.52687,15290.80933,27600.39977,23935.29192,86.72081607,19783.51986,18130.48901,39484.9449,24532.6655,62.13169491,33301.00713,31334.43792,1.146036592,3,34225.35211,Unique,329.3162545,0.2,TetradecanamideN-3-(dimethyloxidoamino)propyl-,C19H40N2O2,328.30898,M+H,26505.80169,148.9671784,DTXSID5042453,DTXSID5042453,"Tetradecanamide,,N-[3-(dimethyloxidoamino)propyl]-",,CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-],"N,N-dimethyl-3-(tetradecanoylamino)propan-1-amine oxide",C19H40N2O2,328.3089785,,328.3089785,exposurepred,,NA,NA,NA,NA,NA,1,0.359642454,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.274484072,0.142286665,-1.929092041,0.055178611,0,0,pos
2187,329.31647-876.3,3789,329.31647,876.3,100,100,100,0,34689.42139,31109.4032,89.67979852,24123.65645,22821.92798,36766.57746,31764.4042,86.39478132,23010.60348,25483.89483,47034.82745,24574.88761,52.24827843,48800.08816,40199.44512,1.038023329,3,34225.35211,Unique,329.3162545,0.65,TetradecanamideN-3-(dimethyloxidoamino)propyl-,C19H40N2O2,328.30898,M+H,35727.99942,131.6469665,DTXSID5042453,DTXSID5042453,"Tetradecanamide,,N-[3-(dimethyloxidoamino)propyl]-",,CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-],"N,N-dimethyl-3-(tetradecanoylamino)propan-1-amine oxide",C19H40N2O2,328.3089785,,328.3089785,exposurepred,,NA,NA,NA,NA,NA,1,0.359642454,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
2188,330.03286-395.4,5648,330.03286,395.4,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,#VALUE!,3,75700.93458,Unique,330.0350033,6.49,Fentiazac,C17H12ClNO2S,329.02773,M+H,0,NA,DTXSID8023050,DTXSID8023050,Fentiazac,,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,"2-[4-(4-chlorophenyl)-2-phenyl-1,3-thiazol-5-yl]acetic acid",C17H12ClNO2S,329.0277273,,329.0277275,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.032213027,3.09454334,2,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
2189,330.05983-158.6,5900,330.05983,158.6,10.83333333,5,83.33333333,5.833333333,23.0253915,82.18827244,356.9462541,0,NA,7.10428743,34.18417727,481.1767205,0,NA,1024.700387,1018.379378,99.38313589,626.9220939,NA,0.741819458,2,10,Unique,330.0597957,0.1,cAMP,C10H12N5O6P,329.05252,M+H,15.06483946,6801.933662,DTXSID8040436,DTXSID8040436,cAMP,,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,"(4aR,6R,7R,7aS)-6-(6-aminopurin-9-yl)-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol",C10H12N5O6P,329.0525197,,329.0525201,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.715661522,5.085986296,3,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
2190,330.06019-162.7,5900,330.06019,162.7,9.166666667,6.25,83.33333333,2.916666667,46.51583933,163.5845203,351.674876,0,NA,8.124471464,33.10080659,407.4210457,0,NA,2496.259941,2279.560447,91.31903331,2265.281443,NA,0.863173073,2,10,Unique,330.0597957,1.19,cAMP,C10H12N5O6P,329.05252,M+H,27.3201554,9137.063479,DTXSID8040436,DTXSID8040436,cAMP,,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,"(4aR,6R,7R,7aS)-6-(6-aminopurin-9-yl)-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol",C10H12N5O6P,329.0525197,,329.0525201,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.715661522,5.085986296,3,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
2191,330.15008-491.8,2147,330.15008,491.8,100,100,100,0,3301.282299,2441.056061,73.94266347,3253.438621,2323.166974,3013.385817,3075.02558,102.0455317,1527.598668,1844.735925,1898.661412,1916.071684,100.9169761,1329.347339,1092.983009,0.724604617,2,10,Unique,330.1499977,0.25,PAROXETINE,C19H20FNO3,329.14272,M+H,3157.334058,60.13495491,DTXSID3023425,DTXSID3023425,PAROXETINE,,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,"(3S,4R)-3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",C19H20FNO3,329.1427217,,329.1427217,Drug,1,NA,0,0,NA,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,0.342563794,0.117105002,2.925270389,0.003851832,1,0,pos
