"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","name_cleaned.x","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DB_name","DTXSID","name_original","SMILES_cleaned","name_cleaned.y","formula_cleaned","Molweight_cleaned","parent_id","MONOISOTOPIC_MASS","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","DF_high_N","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"2129","323.12304-580.1",6591,323.12304,580.1,59.1666666666667,66.25,0,-7.08333333333334,354.763786822628,473.38035427076,133.435365122945,113.499036810106,NA,772.024985517593,1139.59835267273,147.611589527598,263.592110330273,NA,0,0,NA,0,NA,3,44505.4945054944,"Unique",323.1237623,2.24,"Binapacryl","C15H18N2O6","322.11649","M+H",563.394386170111,0,"DTXSID9040269","DTXSID9040269","Binapacryl","CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C","(2-butan-2-yl-4,6-dinitrophenyl) 3-methylbut-2-enoate","C15H18N2O6",322.1164863,"","322.1164863","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.080222769,15.29656604,27,NA,"",0,NA,"0","nurses1",-1.00565677074897,0.466514520206627,-2.15568160730249,0.0323399653572638,"0","0","pos"
"2130","323.12324-576.5",6591,323.12324,576.5,58.3333333333333,65,0,-6.66666666666666,328.789615555691,443.260794285613,134.81593496694,110.795372253944,NA,604.685677078189,825.494696247947,136.51633030845,355.413469853369,NA,0,0,NA,0,NA,3,44505.4945054944,"Unique",323.1237623,1.62,"Binapacryl","C15H18N2O6","322.11649","M+H",466.73764631694,0,"DTXSID9040269","DTXSID9040269","Binapacryl","CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C","(2-butan-2-yl-4,6-dinitrophenyl) 3-methylbut-2-enoate","C15H18N2O6",322.1164863,"","322.1164863","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.080222769,15.29656604,27,NA,"",0,NA,"0","nurses1",-0.894556350788689,0.470159925931601,-1.90266396910831,0.0585654715473766,"0","0","pos"
"2131","323.1233-572.4",6591,323.1233,572.4,35.8333333333333,40,0,-4.16666666666666,170.908514634983,301.593080064072,176.464631214072,0,NA,282.15965951711,577.584726799438,204.701383531552,0,NA,0,0,NA,0,NA,3,44505.4945054944,"Unique",323.1237623,1.43,"Binapacryl","C15H18N2O6","322.11649","M+H",226.534087076046,0,"DTXSID9040269","DTXSID9040269","Binapacryl","CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C","(2-butan-2-yl-4,6-dinitrophenyl) 3-methylbut-2-enoate","C15H18N2O6",322.1164863,"","322.1164863","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.080222769,15.29656604,27,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"2132","323.1344-338.7",7818,323.1344,338.7,100,100,100,0,9277.4664802391,4892.0154317075,52.7300792961898,8473.62596510111,7981.08461330976,10096.943551494,8363.01843188944,82.8272277569781,9091.99567268373,6814.8315112083,1754.48255172708,1045.01966009707,59.5628414240071,1351.09059954175,1522.91148433202,3,21891.891891892,"Unique",323.1336583,2.3,"","C13H22O9","322.12638","M+H",9687.20501586655,18.1113391205558,"DTXSID7042196-BTMR0165","MTX844","","CCCCOC(=O)C(C)OC1OC(C(=O)O)C(O)C(O)C1O","","C13H22O9",322.1263823,"DTXSID7042196","","metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"0","nurses1",0.268955382581069,0.144461091870931,1.86178422921909,0.0641459604169751,"1","1","pos"
"2133","323.18557-675.7",2816,323.18557,675.7,100,98.75,100,1.25,10401.8948280809,12430.8239494356,119.505380076305,6313.54265504778,6452.02970331414,19240.3382751078,71161.1462956708,369.853925009913,7157.4822118805,NA,4075.44335050174,4357.87170888156,106.930003292649,1917.60898872271,2205.2613777142,2,10,"Unique",323.1852999,0.84,"Zearalanol","C18H26O5","322.17802","M+H",14821.1165515944,27.497546060815,"DTXSID4022315","DTXSID4022315","Zearalanol","C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1","(4S,8R)-8,16,18-trihydroxy-4-methyl-3-oxabicyclo[12.4.0]octadeca-1(14),15,17-trien-2-one","C18H26O5",322.1780239,"","322.1780239","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.972542081,7.722200526,15,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"2134","323.18627-760.6",2816,323.18627,760.6,92.5,78.75,41.6666666666667,13.75,6904.19773143287,8980.67912436457,130.0756362101,3401.18620946504,NA,14340.0430899671,50183.3525210894,349.952592235932,4816.45208537061,NA,505.458027852681,803.946051633723,159.05297914628,0,NA,2,10,"Unique",323.1852999,3,"Zearalanol","C18H26O5","322.17802","M+H",10622.1204107,4.7585416876231,"DTXSID4022315","DTXSID4022315","Zearalanol","C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1","(4S,8R)-8,16,18-trihydroxy-4-methyl-3-oxabicyclo[12.4.0]octadeca-1(14),15,17-trien-2-one","C18H26O5",322.1780239,"","322.1780239","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.972542081,7.722200526,15,NA,"",0,NA,"1","nurses1",1.02040505016541,0.364533436819749,2.79920837733732,0.00564034829389361,"1","0","pos"
"2135","323.18631-651.6",2816,323.18631,651.6,100,100,100,0,23580.5817557347,40685.6856818293,172.538939468424,7789.20988431101,11028.2744977958,26098.842545003,88324.4017473777,338.422677538582,7768.54142101104,8916.06323895955,4540.01186666314,2610.9527967214,57.5098231767492,4453.52363998529,3882.5877277057,2,10,"Unique",323.1852999,3.13,"Zearalanol","C18H26O5","322.17802","M+H",24839.7121503688,18.2772321964919,"DTXSID4022315","DTXSID4022315","Zearalanol","C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1","(4S,8R)-8,16,18-trihydroxy-4-methyl-3-oxabicyclo[12.4.0]octadeca-1(14),15,17-trien-2-one","C18H26O5",322.1780239,"","322.1780239","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.972542081,7.722200526,15,NA,"",0,NA,"0","nurses1",0.392545661600691,0.12699611324971,3.09100531942137,0.00228830933536535,"1","0","pos"
"2136","323.23269-487.1",907,323.23269,487.1,100,100,100,0,21113.2031749303,15853.2125512193,75.0867237901791,16281.6779146456,17922.2851458133,25190.0096334014,32812.6505294403,130.260571579661,15847.0440482439,18299.4384660601,29692.062374262,18414.898210259,62.0195996429726,22487.6011074154,26185.136585704,3,514.285714285714,"Multiple",323.2345722,5.82,"Bis(2-ethylhexyl)phosphate","C16H35O4P","322.2273","M+H",23151.6064041659,128.250549253115,"DTXSID1027134","DTXSID1027134","Bis(2-ethylhexyl),phosphate","CCCCC(CC)COP(=O)(O)OCC(CC)CCCC","bis(2-ethylhexyl) hydrogen phosphate","C16H35O4P",322.2272962,"","322.2272966","VBtoxcast, pellizzari","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.904017779,13.03711945,1,NA,"1",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"2137","323.23269-487.1",1113,323.23269,487.1,100,100,100,0,21113.2031749303,15853.2125512193,75.0867237901791,16281.6779146456,17922.2851458133,25190.0096334014,32812.6505294403,130.260571579661,15847.0440482439,18299.4384660601,29692.062374262,18414.898210259,62.0195996429726,22487.6011074154,26185.136585704,3,514.285714285714,"Multiple",323.2345722,5.82,"Hexadecyldihydrogenphosphate","C16H35O4P","322.2273","M+H",23151.6064041659,128.250549253115,"DTXSID1045039","DTXSID1045039","Hexadecyl,dihydrogen,phosphate","CCCCCCCCCCCCCCCCOP(=O)(O)O","hexadecyl dihydrogen phosphate","C16H35O4P",322.2272962,"","322.2272966","exposurepred","",NA,NA,NA,NA,NA,1,0.259927621,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"2138","324.04586-338.8",4918,324.04586,338.8,1.66666666666667,0,0,1.66666666666667,185.83294022158,1434.059103136,771.692629641486,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,80198.0198019805,"Unique",324.0453916,1.45,"EPN","C14H14NO4PS","323.03812","M+H",92.91647011079,0,"DTXSID7022174","DTXSID7022174","EPN","CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1","ethoxy-(4-nitrophenoxy)-phenyl-sulfanylidene-lambda5-phosphane","C14H14NO4PS",323.0381156,"","323.0381161","E2Up, P4Up, VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,2,1,1,NA,1,-1.997011117,5.274633648,26,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"2139","324.18095-319.8",6753,324.18095,319.8,100,100,100,0,8401.13427221587,11497.4682188631,136.856141638962,4297.32746238613,5409.5857406249,7375.61709447729,9618.13738904152,130.404510779761,3862.25484267721,4720.01517791014,3691.90962341731,1261.54442079977,34.170511997313,3480.19391056245,3483.93748726741,3,19816.5137614679,"Unique",324.1805489,1.24,"Alloxydim-sodium","C17H24NNaO5","323.17327","M+H",7888.37568334658,46.8018990425549,"DTXSID9047041","DTXSID9047041","Alloxydim-sodium","C=CCONC(CCC)=C1C(=O)CC(C)(C)C(C(=O)OC)=C1O","methyl 2-hydroxy-6,6-dimethyl-4-oxo-3-[1-(prop-2-enoxyamino)butylidene]cyclohexene-1-carboxylate","C17H24NNaO5",323.1732729,"","345.1552172","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.249707591,1.965466638,3,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"2140","324.21511-475",6873,324.21511,475,100,100,100,0,24891.1296528617,12270.1039718827,49.295086816086,22683.6246901118,22307.4802317775,27064.0267406478,23099.2107296784,85.3502361309208,23023.8324782498,20908.6296369541,17436.750031284,14092.8839402416,80.8228822169098,10433.5654769003,13693.4308062342,2,10,"Unique",324.2169344,5.63,"Bufetolol","C18H29NO4","323.20966","M+H",25977.5781967547,67.1223079350109,"DTXSID9057763","DTXSID9057763","Bufetolol","CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1","1-(tert-butylamino)-3-[2-(oxolan-2-ylmethoxy)phenoxy]propan-2-ol","C18H29NO4",323.2096584,"","323.2096584","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.475328483,1.39033494,4,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"2141","324.21737-780.7",6873,324.21737,780.7,100,100,100,0,27987.8134452545,20380.4544475053,72.8190306376396,20100.6005667935,21018.5948565744,33379.0294713002,25974.9053007059,77.8180363903016,22326.2559115808,25136.7523267368,40742.8751387712,20272.1796613733,49.7563797162714,44006.9995429652,35697.6535470448,2,10,"Unique",324.2169344,1.34,"Bufetolol","C18H29NO4","323.20966","M+H",30683.4214582774,132.784654391207,"DTXSID9057763","DTXSID9057763","Bufetolol","CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1","1-(tert-butylamino)-3-[2-(oxolan-2-ylmethoxy)phenoxy]propan-2-ol","C18H29NO4",323.2096584,"","323.2096584","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.475328483,1.39033494,4,NA,"",0,NA,"0","nurses1",-0.297382646891899,0.0617463915633895,-4.81619475020824,2.94103798478096e-06,"0","0","pos"
"2142","324.21748-791.8",6873,324.21748,791.8,100,100,100,0,103968.499609109,96989.5570001031,93.2874451057347,58888.4244052839,62098.827336225,106425.371445499,104047.544615263,97.7657331161368,69304.0277128775,67044.4909326086,178527.866446918,107194.365745691,60.0434923012779,220990.390459709,131232.164229598,2,10,"Unique",324.2169344,1.68,"Bufetolol","C18H29NO4","323.20966","M+H",105196.935527304,169.708238697297,"DTXSID9057763","DTXSID9057763","Bufetolol","CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1","1-(tert-butylamino)-3-[2-(oxolan-2-ylmethoxy)phenoxy]propan-2-ol","C18H29NO4",323.2096584,"","323.2096584","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.475328483,1.39033494,4,NA,"",0,NA,"0","nurses1",-0.15810465908007,0.0718593916368327,-2.20019478983497,0.0289738806650665,"0","0","pos"
"2143","325.0474-165.5",7947,325.0474,165.5,100,100,16.6666666666667,0,16342.6839730614,8596.78088313426,52.6032376157113,13454.1397510501,14293.0481813577,13134.1837788322,6097.48783213308,46.4245661154838,11754.0716721267,11757.8452831727,18.8235837406318,44.0031326081551,233.765967280566,0,NA,1,9,"Multiple",325.0448603,7.81,"","C8H12N4O8S","324.03758","M+H",14738.4338759468,0.127717665927531,"DTXSID9020116-BTMR0501","MTX973","","Nc1ncn([C@@H]2O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H]2O)c(=O)n1","[(2R,3S,4R,5R)-5-(4-amino-2-oxo-1,3,5-triazin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl hydrogen sulfate","C8H12N4O8S",324.0375843,"DTXSID9020116","","metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"0","nurses1",0.266973181333429,0.0740768279403438,3.60400396124453,0.000398263799754245,"1","1","pos"
"2144","325.0474-165.5",7948,325.0474,165.5,100,100,16.6666666666667,0,16342.6839730614,8596.78088313426,52.6032376157113,13454.1397510501,14293.0481813577,13134.1837788322,6097.48783213308,46.4245661154838,11754.0716721267,11757.8452831727,18.8235837406318,44.0031326081551,233.765967280566,0,NA,1,9,"Multiple",325.0448603,7.81,"","C8H12N4O8S","324.03758","M+H",14738.4338759468,0.127717665927531,"DTXSID9020116-BTMR0502","MTX974","","Nc1ncn([C@@H]2O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H]2O)c(=O)n1","","C8H12N4O8S",324.0375843,"DTXSID9020116","","metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"0","nurses1",0.266973181333429,0.0740768279403438,3.60400396124453,0.000398263799754245,"1","1","pos"
"2145","325.21719-791.7",6742,325.21719,791.7,100,100,100,0,94183.5498194744,48535.1006761206,51.5324605720956,84980.7936019418,84836.9235066517,64189.9959648965,38601.566582012,60.1364215743555,58510.9576562046,52355.2767489123,33560.5001615184,18530.1770214667,55.2142457123269,40798.7916854574,25918.4858608865,3,35294.1176470589,"Unique",325.2162061,3.03,"Etonogestrel","C22H28O2","324.20893","M+H",79186.7728921855,42.3814469712155,"DTXSID9046782","DTXSID9046782","Etonogestrel","C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC","(8S,9S,10R,13S,14S,17R)-13-ethyl-17-ethynyl-17-hydroxy-11-methylidene-2,6,7,8,9,10,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one","C22H28O2",324.2089301,"","324.2089301","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.025410436,7.976276927,7,NA,"",0,NA,"0","nurses1",0.710091685150406,0.11329965884388,6.26737708123964,2.32619405912012e-09,"1","0","pos"
"2146","325.2174-797",6742,325.2174,797,100,100,100,0,106412.283124653,44794.5598129027,42.0952905976369,96641.7553172428,97919.9783223873,78960.0193788781,43373.4040405839,54.9308426995983,74026.1197410735,67024.8405159797,40215.9471954526,23686.2154055906,58.8975693907538,39359.5333059274,32344.7114057821,3,35294.1176470589,"Unique",325.2162061,3.67,"Etonogestrel","C22H28O2","324.20893","M+H",92686.1512517654,43.3893808862698,"DTXSID9046782","DTXSID9046782","Etonogestrel","C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC","(8S,9S,10R,13S,14S,17R)-13-ethyl-17-ethynyl-17-hydroxy-11-methylidene-2,6,7,8,9,10,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one","C22H28O2",324.2089301,"","324.2089301","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.025410436,7.976276927,7,NA,"",0,NA,"0","nurses1",0.570867068378169,0.0975923749445929,5.84950482762893,2.06457333469639e-08,"1","0","pos"
"2147","325.23752-831.6",1810,325.23752,831.6,100,100,100,0,91988.8131114696,163842.713340263,178.11156356776,42959.3735708964,48887.369791948,76860.4871550244,104541.541010434,136.0146739632,32620.6558423606,39312.3748574682,7425.37202904357,2712.34277125347,36.5280387385901,7156.32998189164,6942.49542279938,3,490.909090909091,"Unique",325.239467,5.99,"Stiloniumiodide","C22H30INO","324.23219","M+H",84424.650133247,8.79526538436836,"DTXSID2045781","DTXSID2045781","Stilonium,iodide","CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1","triethyl-[2-[4-[(E)-2-phenylethenyl]phenoxy]ethyl]azanium","C22H30INO",324.232191,"","451.13721","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.620489,4.937847,11,NA,"",0,NA,"0","nurses1",0.382458006289485,0.124162435757294,3.08030366798774,0.00236812012668526,"1","0","pos"
"2148","325.31018-1141.6",6884,325.31018,1141.6,25.8333333333333,23.75,0,2.08333333333334,1984.12956224428,4357.3065048299,219.607962491183,0,NA,1451.97548673531,3143.11688314707,216.471759465733,0,NA,0,0,NA,0,NA,3,801.980198019809,"Unique",325.3101065,0.23,"9-Octadecenoicacid(9Z)-1-methylethylester","C21H40O2","324.30283","M+H",1718.0525244898,0,"DTXSID9059412","DTXSID9059412","9-Octadecenoic,acid,(9Z),-,1-methylethyl,ester","CCCCCCCCC=CCCCCCCCC(=O)OC(C)C","propan-2-yl octadec-9-enoate","C21H40O2",324.3028305,"","324.3028305","exposurepred","",NA,NA,NA,NA,NA,1,1.492613643,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0","nurses1",0.520709458788554,0.215171509895933,2.41997399674517,0.0164435929415603,"1","0","pos"
"2149","326.23071-468.4",5403,326.23071,468.4,100,100,100,0,29666.6592545974,19219.9496843608,64.7863634372055,25689.0198509139,24623.5945317767,36691.084971561,42018.4927174036,114.519624453656,26429.44915592,24981.993517702,29267.583594742,26673.0546019323,91.13514450412,14670.7382302299,21028.6807289969,2,10,"Unique",326.2339219,9.85,"Dapiprazolehydrochloride","C19H28ClN5","325.22665","M+H",33178.8721130792,88.2115085015343,"DTXSID7048669","DTXSID7048669","Dapiprazole,hydrochloride","Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1","3-[2-[4-(2-methylphenyl)piperazin-1-yl]ethyl]-5,6,7,8-tetrahydro-[1,2,4]triazolo[4,3-a]pyridine","C19H28ClN5",325.2266459,"","361.2033236","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.4254958,7.215681,1,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"2150","326.23097-429.7",5403,326.23097,429.7,100,100,100,0,15806.8140878366,10643.0929097096,67.3323090318336,13204.132623255,13104.5091506344,18147.99085766,19411.3133311833,106.961224983151,13201.1274450531,12355.6565321762,14112.9478181987,13389.1655631276,94.8715019399577,9867.07396584035,8134.88122616655,2,10,"Unique",326.2339219,9.05,"Dapiprazolehydrochloride","C19H28ClN5","325.22665","M+H",16977.4024727483,83.1278391429574,"DTXSID7048669","DTXSID7048669","Dapiprazole,hydrochloride","Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1","3-[2-[4-(2-methylphenyl)piperazin-1-yl]ethyl]-5,6,7,8-tetrahydro-[1,2,4]triazolo[4,3-a]pyridine","C19H28ClN5",325.2266459,"","361.2033236","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.4254958,7.215681,1,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"2151","326.23107-489.3",5403,326.23107,489.3,100,100,100,0,23494.6636178405,9542.15838192115,40.6141519501279,21077.4797008712,21999.8639875544,28999.5670412123,25808.9972441461,88.9978709249969,21362.9389137755,24122.1255635745,22301.325162253,11426.888421744,51.2386072962384,17087.0116295389,20274.8896874605,2,10,"Unique",326.2339219,8.74,"Dapiprazolehydrochloride","C19H28ClN5","325.22665","M+H",26247.1153295264,84.9667663751429,"DTXSID7048669","DTXSID7048669","Dapiprazole,hydrochloride","Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1","3-[2-[4-(2-methylphenyl)piperazin-1-yl]ethyl]-5,6,7,8-tetrahydro-[1,2,4]triazolo[4,3-a]pyridine","C19H28ClN5",325.2266459,"","361.2033236","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.4254958,7.215681,1,NA,"",0,NA,"0","nurses1",-0.130195221253153,0.066344242767355,-1.96241928195187,0.0511435981204911,"0","0","pos"
"2152","327.0079-582.9",2260,327.0079,582.9,100,100,100,0,6237.51854268945,3660.56207871466,58.6861915305236,6014.55166162657,4991.7942115994,7722.87318712114,5905.20004427362,76.4637706873303,6672.01527313707,5836.70561881297,10441.631323893,8548.61851733318,81.8705262823433,10368.3714836884,6932.51598946577,3,1469.38775510204,"Multiple",327.0081047,0.63,"Tris(2-chloropropyl)phosphate","C9H18Cl3O4P","326.00083","M+H",6980.1958649053,149.589374366856,"DTXSID3027615","DTXSID3027615","Tris(2-chloropropyl),phosphate","CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl","tris(2-chloropropyl) phosphate","C9H18Cl3O4P",326.0008287,"","326.0008292","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.950596465,7.305478205,8,NA,"",0,NA,"0","nurses1",-0.264412239622738,0.0605985183834862,-4.36334495753601,2.07942377022467e-05,"0","0","pos"
"2153","327.0079-582.9",3610,327.0079,582.9,100,100,100,0,6237.51854268945,3660.56207871466,58.6861915305236,6014.55166162657,4991.7942115994,7722.87318712114,5905.20004427362,76.4637706873303,6672.01527313707,5836.70561881297,10441.631323893,8548.61851733318,81.8705262823433,10368.3714836884,6932.51598946577,3,1469.38775510204,"Multiple",327.0081047,0.63,"Tris(2-chloroisopropyl)phosphate","C9H18Cl3O4P","326.00083","M+H",6980.1958649053,149.589374366856,"DTXSID5026259","DTXSID5026259","Tris(2-chloroisopropyl)phosphate","CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl","tris(1-chloropropan-2-yl) phosphate","C9H18Cl3O4P",326.0008287,"","326.0008292","VBtoxcast, FRs","",NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.92455853,5.136443911,9,NA,"",0,NA,"0","nurses1",-0.264412239622738,0.0605985183834862,-4.36334495753601,2.07942377022467e-05,"0","0","pos"
"2154","327.0079-582.9",251,327.0079,582.9,100,100,100,0,6237.51854268945,3660.56207871466,58.6861915305236,6014.55166162657,4991.7942115994,7722.87318712114,5905.20004427362,76.4637706873303,6672.01527313707,5836.70561881297,10441.631323893,8548.61851733318,81.8705262823433,10368.3714836884,6932.51598946577,3,1469.38775510204,"Multiple",327.0081047,0.63,"Bis(2-chloro-1-methylethyl)2-chloropropylphosphate","C9H18Cl3O4P","326.00083","M+H",6980.1958649053,149.589374366856,"DTXSID0029557","DTXSID0029557","Bis(2-chloro-1-methylethyl),2-chloropropyl,phosphate","CC(Cl)COP(=O)(OC(C)CCl)OC(C)CCl","bis(1-chloropropan-2-yl) 2-chloropropyl phosphate","C9H18Cl3O4P",326.0008287,"","326.0008292","exposurepred","",NA,NA,NA,NA,NA,1,0.105747728,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0","nurses1",-0.264412239622738,0.0605985183834862,-4.36334495753601,2.07942377022467e-05,"0","0","pos"
"2155","327.00815-587.5",2260,327.00815,587.5,100,100,100,0,6666.6250716578,4123.85902781772,61.8582713665676,5935.38200360259,5278.20889884581,8288.51186727572,6669.79709657707,80.4703812141529,6734.83342988908,6233.19762773446,12079.2343654901,10350.3709167444,85.6873093406894,10612.7873639319,7851.73398933303,3,1469.38775510204,"Multiple",327.0081047,0.14,"Tris(2-chloropropyl)phosphate","C9H18Cl3O4P","326.00083","M+H",7477.56846946676,161.539602275972,"DTXSID3027615","DTXSID3027615","Tris(2-chloropropyl),phosphate","CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl","tris(2-chloropropyl) phosphate","C9H18Cl3O4P",326.0008287,"","326.0008292","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.950596465,7.305478205,8,NA,"",0,NA,"0","nurses1",-0.288813777499384,0.0621371775657496,-4.64800283523949,6.18133778407495e-06,"0","0","pos"
"2156","327.00815-587.5",3610,327.00815,587.5,100,100,100,0,6666.6250716578,4123.85902781772,61.8582713665676,5935.38200360259,5278.20889884581,8288.51186727572,6669.79709657707,80.4703812141529,6734.83342988908,6233.19762773446,12079.2343654901,10350.3709167444,85.6873093406894,10612.7873639319,7851.73398933303,3,1469.38775510204,"Multiple",327.0081047,0.14,"Tris(2-chloroisopropyl)phosphate","C9H18Cl3O4P","326.00083","M+H",7477.56846946676,161.539602275972,"DTXSID5026259","DTXSID5026259","Tris(2-chloroisopropyl)phosphate","CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl","tris(1-chloropropan-2-yl) phosphate","C9H18Cl3O4P",326.0008287,"","326.0008292","VBtoxcast, FRs","",NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.92455853,5.136443911,9,NA,"",0,NA,"0","nurses1",-0.288813777499384,0.0621371775657496,-4.64800283523949,6.18133778407495e-06,"0","0","pos"
