"","parent_id","DB_name","is_metab","DTXSID","name_original","name_cleaned","formula","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin"
"6623",NA,"DTXSID9026265",0,"DTXSID9026265","Tris(2-ethylhexyl),trimellitate,,Tris(2-ethylhexyl),trimellitate,,Tris(2-ethylhexyl),trimellitate,,Tris(2-ethylhexyl),trimellitate","tris(2-ethylhexyl) benzene-1,2,4-tricarboxylate","C33H54O6, C33H54O6, C33H54O6, C33H54O6","C33H54O6, C33H54O6, C33H54O6, C33H54O6","546.392039","ERactive, exposurepred, VBtoxcast, pellizzari","","","","","","","1","0.356210151","","","","1","0.115","","","","","","1","-5.452666394","6.95388113","15","","1"
"6624",NA,"DTXSID9026500",0,"DTXSID9026500","2-(4-Tert-Butylbenzyl)propionaldehyde","3-(4-tert-butylphenyl)-2-methylpropanal","C14H20O","C14H20O","204.151415","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.947385","15.1551","2","",""
"6625",NA,"DTXSID9026558",0,"DTXSID9026558","N-(2-Methoxyphenyl)-3-oxobutanamide","N-(2-methoxyphenyl)-3-oxobutanamide","C11H13NO3","C11H13NO3","207.089543","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.103278","7.275303","3","",""
"6626",NA,"DTXSID9026689",0,"DTXSID9026689","N,N,N',N'-Tetrakis(2-hydroxypropyl)ethylenediamine","1-[2-[bis(2-hydroxypropyl)amino]ethyl-(2-hydroxypropyl)amino]propan-2-ol","C14H32N2O4","C14H32N2O4","292.236208","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.822599764","2.273190363","2","",""
"6627",NA,"DTXSID9026712",0,"DTXSID9026712","1,4-Cyclohexanedimethanol,,1,4-Cyclohexanedimethanol","[4-(hydroxymethyl)cyclohexyl]methanol","C8H16O2, C8H16O2","C8H16O2, C8H16O2","144.11503","exposurepred, VBtoxcast","","","","","","","1","1.093022328","","","","","","","","","","","1","-0.144335492","8.158610213","1","",""
"6628",NA,"DTXSID9026716",0,"DTXSID9026716","Methyl,acetoacetate","methyl 3-oxobutanoate","C5H8O3","C5H8O3","116.047344","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.203138157","1.85747579","4","",""
"6629",NA,"DTXSID9026841",0,"DTXSID9026841","Dihexyl,hexanedioate","dihexyl hexanedioate","C18H34O4","C18H34O4","314.24571","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.455305781","4.18287823","4","",""
"6630",NA,"DTXSID9026922",0,"DTXSID9026922","Tetraethylene,glycol","2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethanol","C8H18O5","C8H18O5","194.115424","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.423180674","6.237851171","12","",""
"6631",NA,"DTXSID9026924",0,"DTXSID9026924","N,N-Dimethyl-1-hexadecanamine,,N,N-Dimethyl-1-hexadecanamine","N,N-dimethylhexadecan-1-amine","C18H39N, C18H39N","C18H39N, C18H39N","269.30825","exposurepred, VBtoxcast","","","","","","","1","0.386347363","","","","","","","","","","","1","-0.485877412","2.794817774","1","",""
"6632",NA,"DTXSID9026926",0,"DTXSID9026926","1-Tetradecanol","tetradecan-1-ol","C14H30O","C14H30O","214.229666","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.275026566","18.77433706","2","",""
"6633",NA,"DTXSID9026974",0,"DTXSID9026974","2,4-Di-tert-pentylphenol","2,4-bis(2-methylbutan-2-yl)phenol","C16H26O","C16H26O","234.198365","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.42077074","19.78219789","10","",""
"6634",NA,"DTXSID9027021",0,"DTXSID9027021","2-(2-Butoxyethoxy)ethyl,acetate","2-(2-butoxyethoxy)ethyl acetate","C10H20O4","C10H20O4","204.136159","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.938161664","8.039926158","1","",""
"6635",NA,"DTXSID9027025",0,"DTXSID9027025","Octadecanamide","octadecanamide","C18H37NO","C18H37NO","283.287515","exposurepred","","","","","","","1","0.648797409","","","","","","","","","","","","","","","",""
"6636",NA,"DTXSID9027073",0,"DTXSID9027073","Ethylenediaminetetraacetic,acid,,disodium,salt","2-[2-[carboxylatomethyl(carboxymethyl)amino]ethyl-(carboxymethyl)amino]acetate","C10H16N2O8","C10H16N2O8","290.076113","exposurepred","","","1","","","","1","0.396660795","","","","","","","","","","","","","","","",""
"6637",NA,"DTXSID9027075",0,"DTXSID9027075","Trisodium,(2-hydroxyethyl)ethylenediaminetriacetate","2-[2-[bis(carboxylatomethyl)amino]ethyl-(2-hydroxyethyl)amino]acetate","C10H18N2O7","C10H18N2O7","275.089572","exposurepred","","","","","","","1","1.459971853","","","","","","","","","","","","","","","",""
"6638",NA,"DTXSID9027077",0,"DTXSID9027077","Diethylenetriaminepentaacetic,acid,pentasodium,salt","2-[bis[2-[bis(carboxylatomethyl)amino]ethyl]amino]acetate","C14H23N3O10","C14H23N3O10","388.101962","exposurepred","","","","","","","1","57.27604602","","","","","","","","","","","","","","","",""
"6639",NA,"DTXSID9027104",0,"DTXSID9027104","Hexadecanoic,acid,,1-methylethyl,ester,,Hexadecanoic,acid,,1-methylethyl,ester","propan-2-yl hexadecanoate","C19H38O2, C19H38O2","C19H38O2, C19H38O2","298.28718","exposurepred, VBtoxcast","","","","","","","1","3.382053408","","","","","","","","","","","1","-1.996984014","1.081220404","1","",""
"6640",NA,"DTXSID9027233",0,"DTXSID9027233","2-Bromopropionic,acid","2-bromopropanoic acid","C3H5BrO2","C3H5BrO2","151.947292","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.819524926","2.215510098","3","",""
"6641",NA,"DTXSID9027239",0,"DTXSID9027239","4-Methyl-2,6-dinitrophenol","4-methyl-2,6-dinitrophenol","C7H6N2O5","C7H6N2O5","198.027671","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.903573451","5.572601496","2","",""
"6642",NA,"DTXSID9027310",0,"DTXSID9027310","1,4-Dichloro-2-butene","1,4-dichlorobut-2-ene","C4H6Cl2","C4H6Cl2","123.984656","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.317493","3.176458","6","",""
"6643",NA,"DTXSID9027312",0,"DTXSID9027312","1-Phenoxy-2-propanol","1-phenoxypropan-2-ol","C9H12O2","C9H12O2","152.08373","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.369736","7.236404","3","",""
"6644",NA,"DTXSID9027314",0,"DTXSID9027314","3,3-Dimethyl-2-oxobutyric,acid","3,3-dimethyl-2-oxobutanoic acid","C6H10O3","C6H10O3","130.062994","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.383291","2.599387","1","",""
"6645",NA,"DTXSID9027318",0,"DTXSID9027318","Sodium,octadecanoate","octadecanoate","C18H36O2","C18H36O2","283.264254","exposurepred","","","","","","","1","0.350189662","","","","","","","","","","","","","","","",""
"6646",NA,"DTXSID9027364",0,"DTXSID9027364","N,N-Dimethyloctanamide,,N,N-Dimethyloctanamide","N,N-dimethyloctanamide","C10H21NO, C10H21NO","C10H21NO, C10H21NO","171.162314","exposurepred, VBtoxcast","","","","","","","1","1.045916994","","","","","","","","","","","1","-5.343179626","2.289981035","4","",""
"6647",NA,"DTXSID9027368",0,"DTXSID9027368","N-[(Benzyloxy)carbonyl]-L-aspartic,acid","(2S)-2-(phenylmethoxycarbonylamino)butanedioic acid","C12H13NO6","C12H13NO6","267.074287","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.204940849","2.414441758","1","",""
"6648",NA,"DTXSID9027441",0,"DTXSID9027441","Octabenzone,,Octabenzone","(2-hydroxy-4-octoxyphenyl)-phenylmethanone","C21H26O3, C21H26O3","C21H26O3, C21H26O3","326.188195","exposurepred, VBtoxcast","","","","","","","1","0.190074824","","","","","","","","","","","1","-0.396637888","6.458178461","2","",""
"6649",NA,"DTXSID9027443",0,"DTXSID9027443","N-(Butoxymethyl)acrylamide,,N-(Butoxymethyl)acrylamide","N-(butoxymethyl)prop-2-enamide","C8H15NO2, C8H15NO2","C8H15NO2, C8H15NO2","157.110279","exposurepred, VBtoxcast","","","","","","","1","0.102568356","","","","","","","","","","","1","-1.831859834","4.068556551","1","",""
"6650",NA,"DTXSID9027497",0,"DTXSID9027497","2-Butanamine,,N-ethyl-3-methyl-","N-ethyl-3-methylbutan-2-amine","C7H17N","C7H17N","115.1361","exposurepred","","","","","","","1","0.481746451","","","","","","","","","","","","","","","",""
"6651",NA,"DTXSID9027522",0,"DTXSID9027522","Octrizole","2-(benzotriazol-2-yl)-4-(2,4,4-trimethylpentan-2-yl)phenol","C20H25N3O","C20H25N3O","323.199762","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.134239292","10.15419731","7","",""
"6652",NA,"DTXSID9027528",0,"DTXSID9027528","3-(Methylthio)propanal,,3-(Methylthio)propanal","3-methylsulfanylpropanal","C4H8OS, C4H8OS","C4H8OS, C4H8OS","104.029586","exposurepred, VBtoxcast","","","","","","","1","0.419479397","","","","","","","","","","","1","-2.654761051","6.310001296","9","",""
"6653",NA,"DTXSID90275806",0,"DTXSID90275806","3H-PERFLUORO-4-HYDROXY-3-PENTEN-2-ONE","1,1,1,5,5,5-hexafluoro-4-hydroxypent-3-en-2-one","C5H2F6O2","C5H2F6O2","207.995899","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","",""
"6654",NA,"DTXSID9027603",0,"DTXSID9027603","(Ethylenedinitrilo)tetraacetonitrile","2-[2-[bis(cyanomethyl)amino]ethyl-(cyanomethyl)amino]acetonitrile","C10H12N6","C10H12N6","216.112344","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.403177225","29.39296141","1","",""
"6655",NA,"DTXSID90276030",0,"DTXSID90276030","BRN,2144298","2-naphthalen-1-yl-N'-propan-2-ylpent-4-enehydrazide","C18H22N2O","C18H22N2O","282.173213","exposurepred","","","","","","","1","0.747083433","","","","","","","","","","","","","","","",""
"6656",NA,"DTXSID9027605",0,"DTXSID9027605","Bis(2-ethylhexyl),dithiophosphate","bis(2-ethylhexoxy)-sulfanyl-sulfanylidene-lambda5-phosphane","C16H35O2PS2","C16H35O2PS2","354.181609","exposurepred","","","","","","","1","0.655089894","","","","","","","","","","","","","","","",""
"6657",NA,"DTXSID9027653",0,"DTXSID9027653","Isobornyl,methacrylate","[(1S,2S,4S)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] 2-methylprop-2-enoate","C14H22O2","C14H22O2","222.16198","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.007503","17.0601","8","",""
"6658",NA,"DTXSID90276858",0,"DTXSID90276858","5-methyl-4-phenyl-1,3-oxazole","5-methyl-4-phenyl-1,3-oxazole","C10H9NO","C10H9NO","159.068414","exposurepred","","","","","","","1","0.476115051","","","","","","","","","","","","","","","",""
"6659",NA,"DTXSID90278014",0,"DTXSID90278014","2-(2,5-dimethylphenyl)cyclohexanol","2-(2,5-dimethylphenyl)cyclohexan-1-ol","C14H20O","C14H20O","204.151415","exposurepred","","","","","","","1","0.471430489","","","","","","","","","","","","","","","",""
"6660",NA,"DTXSID9027811",0,"DTXSID9027811","Hydrazinecarbodithioic,acid,,compd.,with,hydrazine,(1:1)","aminocarbamodithioic acid","CH4N2S2","CH4N2S2","107.98159","exposurepred","","","","","","","1","0.254048923","","","","","","","","","","","","","","","",""
"6661",NA,"DTXSID9027815",0,"DTXSID9027815","Ferrate(1-),,[[N,N'-1,2-ethanediylbis[N-[(carboxy-.kappa.O)methyl]glycinato-.kappa.N,.kappa.O]](4-)],-,ammonium,,(OC-6-21)-","2-[2-[bis(carboxylatomethyl)amino]ethyl-(carboxylatomethyl)amino]acetate","C10H16N2O8","C10H16N2O8","288.06156","exposurepred","","","","","","","1","0.32794424","","","","","","","","","","","","","","","",""
"6662",NA,"DTXSID90278978",0,"DTXSID90278978","2-Amino-4-chloropyrimidine","4-chloropyrimidin-2-amine","C4H4ClN3","C4H4ClN3","129.009375","exposurepred","","","","","","","1","0.32532617","","","","","","","","","","","","","","","",""
"6663",NA,"DTXSID9027994",0,"DTXSID9027994","2(1H)-Pyridinone,,3,5,6-trichloro,-,sodium,salt","3,5,6-trichloropyridin-2-olate","C5H2Cl3NO","C5H2Cl3NO","195.91292","exposurepred","","","","","","","1","1.36934082","","","","","","","","","","","","","","","",""
"6664",NA,"DTXSID9028047",0,"DTXSID9028047","Phosphonic,acid,,[2-[[(2-chloroethoxy)(2-chloroethyl)phosphinyl]oxy]ethyl],-,bis(2-chloroethyl),ester","1-[bis(2-chloroethoxy)phosphoryl]-2-[2-chloroethoxy(2-chloroethyl)phosphoryl]oxyethane","C10H20Cl4O6P2","C10H20Cl4O6P2","437.948922","exposurepred","","","","","","","1","0.731852131","","","","","","","","","","","","","","","",""
"6665",NA,"DTXSID9028120",0,"DTXSID9028120","Methyl,3,3-dimethylpent-4-enoate","methyl 3,3-dimethylpent-4-enoate","C8H14O2","C8H14O2","142.09938","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.457708808","3.262963275","5","",""
"6666",NA,"DTXSID90285748",0,"DTXSID90285748","METHYL,PERFLUOROETHYL,KETONE","3,3,4,4,4-pentafluorobutan-2-one","C4H3F5O","C4H3F5O","162.010406","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","",""
"6667",NA,"DTXSID9029146",0,"DTXSID9029146","4-Methylmorpholine,,4-Methylmorpholine","4-methylmorpholine","C5H11NO, C5H11NO","C5H11NO, C5H11NO","101.084064","exposurepred, VBtoxcast","","","","","","","1","1.940408143","","","","","","","","","","","1","-5.992072927","2.040139788","1","",""
"6668",NA,"DTXSID9029194",0,"DTXSID9029194","4-Ethyltoluene","1-ethyl-4-methylbenzene","C9H12","C9H12","120.0939","exposurepred","","","","","","","1","0.126186201","","","","","","","","","","","","","","","",""
"6669",NA,"DTXSID9029198",0,"DTXSID9029198","L-Lysine,,monohydrochloride","(2S)-2,6-diaminohexanoic acid","C6H14N2O2","C6H14N2O2","146.105528","exposurepred","","","","","","","1","1.113330473","","","","","","","","","","","","","","","",""
"6670",NA,"DTXSID9029221",0,"DTXSID9029221","Clopyralid","3,6-dichloropyridine-2-carboxylic acid","C6H3Cl2NO2","C6H3Cl2NO2","190.954084","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.793561629","7.743746828","9","",""
"6671",NA,"DTXSID9029223",0,"DTXSID9029223","1,1-Bis(3,4-dimethylphenyl)ethane","4-[1-(3,4-dimethylphenyl)ethyl]-1,2-dimethylbenzene","C18H22","C18H22","238.172151","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-6.067480457","19.5886108","5","",""
"6672",NA,"DTXSID9029225",0,"DTXSID9029225","Trimethylenediaminetetraacetic,acid,,Trimethylenediaminetetraacetic,acid","2-[3-[bis(carboxymethyl)amino]propyl-(carboxymethyl)amino]acetic acid","C11H18N2O8, C11H18N2O8","C11H18N2O8, C11H18N2O8","306.106316","exposurepred, VBtoxcast","","","","","","","1","0.997301664","","","","","","","","","","","1","-1.06597351","4.273209827","2","",""
"6673",NA,"DTXSID9029277",0,"DTXSID9029277","Bromamine,acid,sodium,salt","1-amino-4-bromo-9,10-dioxoanthracene-2-sulfonate","C14H7BrNNaO5S","C14H7BrNNaO5S","379.923379","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.115043508","3.426331521","2","",""
"6674",NA,"DTXSID9029302",0,"DTXSID9029302","2-Propyl-1-heptanol,,2-Propyl-1-heptanol","2-propylheptan-1-ol","C10H22O, C10H22O","C10H22O, C10H22O","158.167065","exposurepred, VBtoxcast","","","","","","","1","0.563419534","","","","","","","","","","","1","-2.853616875","3.79809159","1","",""
"6675",NA,"DTXSID9029350",0,"DTXSID9029350","Oxamyl,oximeMethyl,2-(dimethylamino)-N-hydroxy-2-oxoethanimidothioate","methyl 2-(dimethylamino)-N-hydroxy-2-oxoethanimidothioate","C5H10N2O2S","C5H10N2O2S","162.046299","exposurepred","","","","","","","1","2.299939843","","","","","","","","","","","","","","","",""
"6676",NA,"DTXSID90294476",0,"DTXSID90294476","diethyl{[dimethyl(phenyl)silyl]methyl}propanedioate","diethyl 2-[[dimethyl(phenyl)silyl]methyl]propanedioate","C16H24O4Si","C16H24O4Si","308.144386","exposurepred","","","","","","","1","0.581243806","","","","","","","","","","","","","","","",""
"6677",NA,"DTXSID9029566",0,"DTXSID9029566","3-Thiophenamine,,N-(2-methoxy-1-methylethyl)-2,4-dimethyl-","N-(1-methoxypropan-2-yl)-2,4-dimethylthiophen-3-amine","C10H17NOS","C10H17NOS","199.103085","exposurepred","","","","","","","1","0.430677862","","","","","","","","","","","","","","","",""
"6678",NA,"DTXSID9029649",0,"DTXSID9029649","1,3-Benzenedimethanamine","[3-(aminomethyl)phenyl]methanamine","C8H12N2","C8H12N2","136.100048","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.337385592","2.347697046","2","",""
"6679",NA,"DTXSID9029695",0,"DTXSID9029695","Iron(II),chloride","-","Cl2Fe","Cl2Fe","-","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.5816889","3.907004","1","",""
"6680",NA,"DTXSID9030048",0,"DTXSID9030048","2,2',4,4',5-Pentabromodiphenyl,ether,,2,2',4,4',5-Pentabromodiphenyl,ether,,2,2',4,4',5-Pentabromodiphenyl,ether","1,2,4-tribromo-5-(2,4-dibromophenoxy)benzene","C12H5Br5O, C12H5Br5O, C12H5Br5O","C12H5Br5O, C12H5Br5O, C12H5Br5O","559.625725","VBtoxcast, FRs, MGDev","","","","","1","","","","","","1","","","","","","","","1","-2.173503281","6.861733225","4","",""
"6681",NA,"DTXSID90300662",0,"DTXSID90300662","6-amino-1-methyl-2-methylsulfanylpyrimidin-4-one","6-amino-1-methyl-2-methylsulfanylpyrimidin-4-one","C6H9N3OS","C6H9N3OS","171.046633","exposurepred","","","","","","","1","0.597393515","","","","","","","","","","","","","","","",""
"6682",NA,"DTXSID90302808",0,"DTXSID90302808","5-benzyl-2-(ethylsulfanyl)-6-oxo-3,6-dihydropyrimidine-4-carbaldehyde","5-benzyl-2-ethylsulfanyl-6-oxo-1H-pyrimidine-4-carbaldehyde","C14H14N2O2S","C14H14N2O2S","274.077599","exposurepred","","","","","","","1","0.215638681","","","","","","","","","","","","","","","",""
"6683",NA,"DTXSID90306088",0,"DTXSID90306088","1-Dodecylaziridine","1-dodecylaziridine","C14H29N","C14H29N","211.23","exposurepred","","","","","","","1","1.251236518","","","","","","","","","","","","","","","",""
"6684",NA,"DTXSID90306967",0,"DTXSID90306967","1-cyclobutyl-3-phenylpropan-2-amine","1-cyclobutyl-3-phenylpropan-2-amine","C13H19N","C13H19N","189.15175","exposurepred","","","","","","","1","0.416656946","","","","","","","","","","","","","","","",""
"6685",NA,"DTXSID9030707",0,"DTXSID9030707","alpha-Solanine","(2R,3R,4R,5R,6S)-2-[(2R,3R,4S,5S,6R)-5-hydroxy-6-(hydroxymethyl)-2-[[(1S,2S,10R,11S,14S,15R,16S,17R,20S,23S)-10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.02,11.05,10.015,23.017,22]tetracos-4-en-7-yl]oxy]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol","C45H73NO15","C45H73NO15","867.498021","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.255084552","12.19530276","10","",""
"6686",NA,"DTXSID90308426",0,"DTXSID90308426","ethyl,4-(butanoylamino)benzoate","ethyl 4-(butanoylamino)benzoate","C13H17NO3","C13H17NO3","235.120843","exposurepred","","","","","","","1","0.102970696","","","","","","","","","","","","","","","",""
"6687",NA,"DTXSID90309832",0,"DTXSID90309832","2-Acetyl-N-[3-(trifluoromethyl)phenyl]hydrazine-1-carboxamide","1-acetamido-3-[3-(trifluoromethyl)phenyl]urea","C10H10F3N3O2","C10H10F3N3O2","261.072511","exposurepred","","","","","","","1","0.569931358","","","","","","","","","","","","","","","",""
"6688",NA,"DTXSID90312402",0,"DTXSID90312402","NSC254134","2-(1-naphthalen-1-yl-3-oxo-2-benzofuran-1-yl)acetic acid","C20H14O4","C20H14O4","318.089209","exposurepred","","","","","","","1","0.164267992","","","","","","","","","","","","","","","",""
"6689",NA,"DTXSID90315130",0,"DTXSID90315130","PERFLUORO-1-OCTANESULFONYL,CHLORIDE","1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonyl chloride","C8ClF17O2S","C8ClF17O2S","517.903608","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","",""
"6690",NA,"DTXSID9031569",0,"DTXSID9031569","MERPHALAN","2-amino-3-[4-[bis(2-chloroethyl)amino]phenyl]propanoic acid","C13H18Cl2N2O2","C13H18Cl2N2O2","304.074533","MC","","","","","","","","","1","","","","","","","","","","","","","","",""
"6691",NA,"DTXSID90315731",0,"DTXSID90315731","6-methyl-3-(thiadiazol-5-yl)-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole","6-methyl-3-(thiadiazol-5-yl)-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole","C6H4N6S2","C6H4N6S2","223.993886","exposurepred","","","","","","","1","0.547408063","","","","","","","","","","","","","","","",""
"6692",NA,"DTXSID90316405",0,"DTXSID90316405","2-[4-(1H-benzimidazol-2-yl)phenoxy]ethyl,methanesulfonate","2-[4-(1H-benzimidazol-2-yl)phenoxy]ethyl methanesulfonate","C16H16N2O4S","C16H16N2O4S","332.083078","exposurepred","","","","","","","1","0.191075304","","","","","","","","","","","","","","","",""
"6693",NA,"DTXSID90316485",0,"DTXSID90316485","5-Methyl-4-[(E)-(4-methylphenyl)diazenyl]-2-(pyridine-4-carbonyl)-2,4-dihydro-3H-pyrazol-3-one","5-methyl-4-[(4-methylphenyl)diazenyl]-2-(pyridine-4-carbonyl)-4H-pyrazol-3-one","C17H15N5O2","C17H15N5O2","321.122575","exposurepred","","","","","","","1","0.334797021","","","","","","","","","","","","","","","",""
"6694",NA,"DTXSID90317715",0,"DTXSID90317715","N'-tert-butyl-N-(4-methoxyphenyl)prop-2-enimidamide","N'-tert-butyl-N-(4-methoxyphenyl)prop-2-enimidamide","C14H20N2O","C14H20N2O","232.157563","exposurepred","","","","","","","1","1.568765177","","","","","","","","","","","","","","","",""
"6695",NA,"DTXSID90317957",0,"DTXSID90317957","1-dianilinophosphoryl-2-methyl-3-phenylguanidine","1-dianilinophosphoryl-2-methyl-3-phenylguanidine","C20H22N5OP","C20H22N5OP","379.156197","exposurepred","","","","","","","1","0.150887126","","","","","","","","","","","","","","","",""
"6696",NA,"DTXSID9031800",0,"DTXSID9031800","Nocodazole","methyl N-[6-(thiophene-2-carbonyl)-1H-benzimidazol-2-yl]carbamate","C14H11N3O3S","C14H11N3O3S","301.052112","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.001788135","6.227519558","51","",""
