"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DF_high_N","parent_id","DB_name","name_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"1772","300.04494-724",6712,300.04494,724,38.3333333333333,31.25,33.3333333333333,7.08333333333334,9518.04874304815,15502.6100247753,162.875925972728,0,NA,9745.34023633003,20527.0349898623,210.634359520243,0,NA,32861.682550707,48797.0000703796,148.492092561249,0,NA,3,20000.0000000001,"Unique",300.044836,0.35,"C14H11N3O3S","301.05211","M-H",9631.69448968909,341.182775116944,"0","DTXSID9031800","DTXSID9031800","Nocodazole","COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1","methyl N-[6-(thiophene-2-carbonyl)-1H-benzimidazol-2-yl]carbamate","C14H11N3O3S","301.052112","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.001788135","6.227519558","51","","","0",0,"nurses1",0.948879232649985,0.438776981462456,2.16255472082274,0.0317991403074378,"1","0","neg"
"1773","300.18139-342.8",4737,300.18139,342.8,95,92.5,100,2.5,12935.8828410042,23368.5425989647,180.64899695049,3993.09877097414,NA,7217.95775311064,10355.8616903063,143.47357028854,3549.21355863215,NA,2987.47807348568,3372.7303521903,112.895568410152,1432.22139747869,1637.2553196859,2,10,"Unique",300.182984,5.31,"C16H23N5O","301.19026","M-H",10076.9202970574,29.6467371520051,"0","DTXSID6045955","DTXSID6045955","Tegaserod","CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12","1-[(Z)-(5-methoxy-1H-indol-3-yl)methylideneamino]-2-pentylguanidine","C16H23N5O","301.19026","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.546823001","15.27475772","1","","","0",0,"nurses1",1.13457197403679,0.328008492038613,3.45897134243473,0.000666539076543546,"1","0","neg"
"1774","300.18233-609.5",4737,300.18233,609.5,100,100,83.3333333333333,0,13390.5439068455,9352.8840396144,69.8469315711144,8330.8258675604,9550.46984865828,13110.8873289612,9131.1573876693,69.6456094737318,8672.20907741005,8976.13169735096,17211.4406818376,10639.4425533185,61.8161067977638,23710.9513028432,NA,2,10,"Unique",300.182984,2.18,"C16H23N5O","301.19026","M-H",13250.7156179033,129.890650272374,"0","DTXSID6045955","DTXSID6045955","Tegaserod","CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12","1-[(Z)-(5-methoxy-1H-indol-3-yl)methylideneamino]-2-pentylguanidine","C16H23N5O","301.19026","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.546823001","15.27475772","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1775","301.1301-176.4",1587,301.1301,176.4,100,100,0,0,11523.9043189975,16112.7506650706,139.820239903487,6143.40063839072,6800.28148002346,6158.20738042391,6043.38366008262,98.1354359597193,5284.31089343179,4791.85282745164,0,0,NA,0,NA,3,21600,"Unique",301.129277,2.73,"C14H22O7","302.13655","M-H",8841.05584971073,0,"0","DTXSID2026107","DTXSID2026107","Tetraethylene,glycol,diacrylate","C=CC(=O)OCCOCCOCCOCCOC(=O)C=C","2-[2-[2-(2-prop-2-enoyloxyethoxy)ethoxy]ethoxy]ethyl prop-2-enoate","C14H22O7","302.136553","exposurepred, VBtoxcast","","","","","","","1","0.497884302","","","","","","","","","","","1","-0.109405272","13.28341007","1","","","0",0,"nurses1",0.558673996338233,0.144994647982874,3.85306633113948,0.000158463391287647,"1","0","neg"
"1776","301.18021-452.4",2387,301.18021,452.4,100,100,33.3333333333333,0,60084.089484312,39771.831234057,66.1936156067431,46886.7469952175,47721.8715140765,43299.2954435957,28838.4017478761,66.6024734408042,37189.1215115965,36093.1300554561,315.322965253771,688.565874610828,218.368450917196,0,NA,3,20571.4285714286,"Multiple",301.180919,2.35,"C19H26O3","302.1882","M-H",51691.6924639538,0.61000704411769,"0","DTXSID3034113","DTXSID3034113","4-Hydroxyandrostenedione","C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O","(8R,9S,10R,13S,14S)-4-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.416346845","21.56196529","10","","","0",0,"nurses1",0.418003996536311,0.0808314297375193,5.17130524467622,5.76574910074522e-07,"1","0","neg"
"1777","301.18021-452.4",6036,301.18021,452.4,100,100,33.3333333333333,0,60084.089484312,39771.831234057,66.1936156067431,46886.7469952175,47721.8715140765,43299.2954435957,28838.4017478761,66.6024734408042,37189.1215115965,36093.1300554561,315.322965253771,688.565874610828,218.368450917196,0,NA,3,20571.4285714286,"Multiple",301.180919,2.35,"C19H26O3","302.1882","M-H",51691.6924639538,0.61000704411769,"0","DTXSID8035180","DTXSID8035180","Allethrin","C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O","(2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl) 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.481784275","18.5238455","14","","","0",0,"nurses1",0.418003996536311,0.0808314297375193,5.17130524467622,5.76574910074522e-07,"1","0","neg"
"1778","301.18021-452.4",1740,301.18021,452.4,100,100,33.3333333333333,0,60084.089484312,39771.831234057,66.1936156067431,46886.7469952175,47721.8715140765,43299.2954435957,28838.4017478761,66.6024734408042,37189.1215115965,36093.1300554561,315.322965253771,688.565874610828,218.368450917196,0,NA,3,20571.4285714286,"Multiple",301.180919,2.35,"C19H26O3","302.1882","M-H",51691.6924639538,0.61000704411769,"0","DTXSID2039336","DTXSID2039336","S-Bioallethrin","C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O","[(1S)-2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl] (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-7.578748316","13.56381102","14","","","0",0,"nurses1",0.418003996536311,0.0808314297375193,5.17130524467622,5.76574910074522e-07,"1","0","neg"
"1779","301.20144-346.8",1888,301.20144,346.8,100,100,100,0,11000.4960155254,14530.2887778515,132.087578208695,7429.71672413388,7753.58961209846,14809.7181444151,14432.0472693281,97.4498442751973,10706.6926278733,10730.3117064454,2908.21395289252,2129.38876555189,73.2198111983471,2262.17329406436,2361.61112763374,3,20571.4285714286,"Unique",301.203385,6.46,"C25H34N4O9","302.21066","M-H",12905.1070799702,22.5353725069535,"0","DTXSID2046911","DTXSID2046911","Emedastine,difumarate","CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21","1-(2-ethoxyethyl)-2-(4-methyl-1,4-diazepan-1-yl)benzimidazole","C25H34N4O9","302.210661","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.072692","2.043073","7","","","0",0,"nurses1",-0.430451818971592,0.143656549991618,-2.99639535403507,0.00308870666651125,"0","0","neg"
"1780","301.21745-873.5",1001,301.21745,873.5,100,100,100,0,4805732.8669033,4319091.79345355,89.8737385758329,3108237.70605065,3516758.81980926,6098051.41475987,6386857.09512655,104.736032229372,3644968.3041298,3927340.70027095,42794.6600289676,56246.6262000423,131.433749355572,14195.8210221414,18183.3588499648,3,53465.3465346533,"Multiple",301.217304,0.48,"C20H30O2","302.22458","M-H",5451892.14083159,0.78495059923251,"0","DTXSID1033664","DTXSID1033664","17-Methyltestosterone","C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one","C20H30O2","302.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-7.402518585","35.18135591","44","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1781","301.21745-873.5",3108,301.21745,873.5,100,100,100,0,4805732.8669033,4319091.79345355,89.8737385758329,3108237.70605065,3516758.81980926,6098051.41475987,6386857.09512655,104.736032229372,3644968.3041298,3927340.70027095,42794.6600289676,56246.6262000423,131.433749355572,14195.8210221414,18183.3588499648,3,53465.3465346533,"Multiple",301.217304,0.48,"C20H30O2","302.22458","M-H",5451892.14083159,0.78495059923251,"0","DTXSID4036489","DTXSID4036489","Mibolerone","C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21","(7R,8R,9S,10R,13S,14S,17S)-17-hydroxy-7,13,17-trimethyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one","C20H30O2","302.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.494731519","4.739268881","7","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1782","301.21745-873.5",5053,301.21745,873.5,100,100,100,0,4805732.8669033,4319091.79345355,89.8737385758329,3108237.70605065,3516758.81980926,6098051.41475987,6386857.09512655,104.736032229372,3644968.3041298,3927340.70027095,42794.6600289676,56246.6262000423,131.433749355572,14195.8210221414,18183.3588499648,3,53465.3465346533,"Multiple",301.217304,0.48,"C20H30O2","302.22458","M-H",5451892.14083159,0.78495059923251,"0","DTXSID7022047","DTXSID7022047","Abietic,acid","CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1","(1R,4aR,4bR,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid","C20H30O2","302.22458","exposurepred","","","","","","","1","0.583359989","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1783","301.21745-873.5",6304,301.21745,873.5,100,100,100,0,4805732.8669033,4319091.79345355,89.8737385758329,3108237.70605065,3516758.81980926,6098051.41475987,6386857.09512655,104.736032229372,3644968.3041298,3927340.70027095,42794.6600289676,56246.6262000423,131.433749355572,14195.8210221414,18183.3588499648,3,53465.3465346533,"Multiple",301.217304,0.48,"C20H30O2","302.22458","M-H",5451892.14083159,0.78495059923251,"0","DTXSID8048814","DTXSID8048814","Oxendolone","CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O","(8R,9S,10R,13S,14S,16S,17S)-16-ethyl-17-hydroxy-13-methyl-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-one","C20H30O2","302.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.703360766","30.48572582","14","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1784","302.13273-360.7",145,302.13273,360.7,60.8333333333333,56.25,0,4.58333333333333,573.867900004111,1165.34574640015,203.068641126608,111.960757069862,NA,689.206870558453,1435.19831370626,208.239118763186,105.408222592157,NA,0,0,NA,0,NA,2,10,"Unique",302.131716,3.36,"C18H22ClNO","303.13899","M-H",631.537385281282,0,"0","DTXSID0023458","DTXSID0023458","Phenoxybenzamine","CC(COc1ccccc1)N(CCCl)Cc1ccccc1","N-benzyl-N-(2-chloroethyl)-1-phenoxypropan-2-amine","C18H22ClNO","303.138992","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.624368963","4.277168189","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1785","302.16759-877.2",6885,302.16759,877.2,100,100,100,0,698638.195680071,722521.276966941,103.418519261407,406509.900050467,465874.382330552,894196.557098819,1022762.49504431,114.377816255814,508588.64950977,532997.280888687,7711.02909528595,9515.27591431126,123.398262368486,2898.8396176365,3457.368337654,3,27000,"Multiple",302.166272,4.36,"C20H22ClN3","303.17355","M-H",796417.376389445,0.968214572394675,"0","DTXSID9045762","DTXSID9045762","Aptiganel,hydrochloride","CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1","1-(3-ethylphenyl)-1-methyl-2-naphthalen-1-ylguanidine","C20H22ClN3","303.173548","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.205445744","8.985088112","2","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1786","302.16759-877.2",7057,302.16759,877.2,100,100,100,0,698638.195680071,722521.276966941,103.418519261407,406509.900050467,465874.382330552,894196.557098819,1022762.49504431,114.377816255814,508588.64950977,532997.280888687,7711.02909528595,9515.27591431126,123.398262368486,2898.8396176365,3457.368337654,3,27000,"Multiple",302.166272,4.36,"C20H22ClN3","303.17355","M-H",796417.376389445,0.968214572394675,"0","DTXSID9057682","DTXSID9057682","Dorastine","Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1","8-chloro-2-methyl-5-[2-(6-methylpyridin-3-yl)ethyl]-3,4-dihydro-1H-pyrido[4,3-b]indole","C20H22ClN3","339.150225","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.203499525","3.539772864","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1787","303.16026-411",3935,303.16026,411,100,97.5,83.3333333333333,2.5,11100.8647132366,9149.16384626963,82.4184789438992,9456.23015540231,8177.59731035991,10457.3837661321,10671.4864545679,102.047382913586,8513.828971414,NA,1083.79846204773,1472.93461721248,135.904844746643,464.716298297834,NA,3,13651.6853932584,"Unique",303.160183,0.25,"C18H24O4","304.16746","M-H",10779.1242396843,10.0546059025615,"0","DTXSID5044940","DTXSID5044940","Tricyclodecanedimethanol,diacrylate","C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21","[8-(prop-2-enoyloxymethyl)-3-tricyclo[5.2.1.02,6]decanyl]methyl prop-2-enoate","C18H24O4","304.167459","exposurepred, VBtoxcast","","","","","","","1","2.041338425","","","","","","","","","","","1","-0.260841342","7.038555898","2","","","0",0,"nurses1",0.630229271177511,0.208373763084529,3.02451355606537,0.00282738522095392,"1","0","neg"
"1788","303.23312-917.8",594,303.23312,917.8,100,100,100,0,21873643.7002773,8628337.25217038,39.4462731970943,21155055.267377,20305802.0527981,19410148.9653687,7891931.40816983,40.658788462935,19220106.5196998,17847769.2508068,55460.8688756198,32667.3122924681,58.901551588977,49851.482422739,48450.1717149667,3,52427.1844660191,"Unique",303.232954,0.55,"C20H32O2","304.24023","M-H",20641896.332823,0.268681074555299,"0","DTXSID0048973","DTXSID0048973","Mestanolone","C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O","(5S,8R,9S,10S,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,4,5,6,7,8,9,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-3-one","C20H32O2","304.24023","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.841681808","6.532569187","7","","","0",0,"nurses1",0.213104483634149,0.064756199056684,3.29087387367515,0.00118642625754858,"1","0","neg"
"1789","305.02301-74.8",3897,305.02301,74.8,100,100,100,0,538994.924378457,211835.706504628,39.3019854034631,581115.781945944,461431.057121259,531409.821247815,180457.137733147,33.9581864161659,560661.745594279,481836.128475944,449223.857278314,928454.827673843,206.679768367383,54569.7522634573,77355.378843096,3,24770.6422018349,"Multiple",305.022957,0.17,"C8H7F9O2","306.03023","M-H",535202.372813136,83.9353261677633,"0","DTXSID50441560","DTXSID50441560","METHYL,2H,2H,3H,3H-PERFLUOROHEPTANOATE","COC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F","methyl 4,4,5,5,6,6,7,7,7-nonafluoroheptanoate","C8H7F9O2","306.030233","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1790","305.02301-74.8",7106,305.02301,74.8,100,100,100,0,538994.924378457,211835.706504628,39.3019854034631,581115.781945944,461431.057121259,531409.821247815,180457.137733147,33.9581864161659,560661.745594279,481836.128475944,449223.857278314,928454.827673843,206.679768367383,54569.7522634573,77355.378843096,3,24770.6422018349,"Multiple",305.022957,0.17,"C8H7F9O2","306.03023","M-H",535202.372813136,83.9353261677633,"0","DTXSID90660157","DTXSID90660157","PERFLUORO-TERT-BUTYL,ISOBUTYRATE","CC(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F","[1,1,1,3,3,3-hexafluoro-2-(trifluoromethyl)propan-2-yl] 2-methylpropanoate","C8H7F9O2","306.030233","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1791","305.0963-304",2088,305.0963,304,63.3333333333333,48.75,33.3333333333333,14.5833333333333,47090.741942012,355075.483370627,754.023973136526,218.04834643372,NA,1301.71371120309,2734.77901221847,210.090666533035,0,NA,134.696307575684,265.453037344474,197.075214697567,0,NA,3,25714.2857142857,"Multiple",305.096789,1.6,"C13H12F2N6O","306.10406","M-H",24196.2278266075,0.556683085235147,"1","DTXSID3020627","DTXSID3020627","Fluconazole","OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F","2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol","C13H12F2N6O","306.104065","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-0.5675585","4.784401","1","","","0",0,"nurses1",1.72537744621716,0.590044067716113,2.92415014508254,0.00386512603221166,"1","0","neg"
"1792","305.0963-304",6688,305.0963,304,63.3333333333333,48.75,33.3333333333333,14.5833333333333,47090.741942012,355075.483370627,754.023973136526,218.04834643372,NA,1301.71371120309,2734.77901221847,210.090666533035,0,NA,134.696307575684,265.453037344474,197.075214697567,0,NA,3,25714.2857142857,"Multiple",305.09904,8.98,"C11H18N2O8","306.10632","M-H",24196.2278266075,0.556683085235147,"1","DTXSID9029225","DTXSID9029225","Trimethylenediaminetetraacetic,acid","O=C(O)CN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O","2-[3-[bis(carboxymethyl)amino]propyl-(carboxymethyl)amino]acetic acid","C11H18N2O8","306.106316","exposurepred, VBtoxcast","","","","","","","1","0.997301664","","","","","","","","","","","1","-1.06597351","4.273209827","2","","","0",0,"nurses1",1.72537744621716,0.590044067716113,2.92415014508254,0.00386512603221166,"1","0","neg"
"1793","305.0963-304",1340,305.0963,304,63.3333333333333,48.75,33.3333333333333,14.5833333333333,47090.741942012,355075.483370627,754.023973136526,218.04834643372,NA,1301.71371120309,2734.77901221847,210.090666533035,0,NA,134.696307575684,265.453037344474,197.075214697567,0,NA,3,25714.2857142857,"Multiple",305.09482,4.85,"C16H19O4P","306.1021","M-H",24196.2278266075,0.556683085235147,"1","DTXSID1062623","DTXSID1062623","Butyl,diphenyl,phosphate","CCCCOP(=O)(Oc1ccccc1)Oc1ccccc1","butyl diphenyl phosphate","C16H19O4P","306.102096","exposurepred","","","","","","","1","0.396739862","","","","","","","","","","","","","","","","","0",0,"nurses1",1.72537744621716,0.590044067716113,2.92415014508254,0.00386512603221166,"1","0","neg"
"1794","305.11768-666.7",1728,305.11768,666.7,31.6666666666667,23.75,0,7.91666666666666,225.510057442049,523.285615555558,232.045355977097,0,NA,3294.23117202258,20166.1631094184,612.165997355821,0,NA,0,0,NA,0,NA,3,27000,"Unique",305.118318,2.09,"C20H18O3","306.12559","M-H",1759.87061473232,0,"0","DTXSID2037712","DTXSID2037712","4,4',4''-Ethane-1,1,1-triyltriphenol","CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1","4-[1,1-bis(4-hydroxyphenyl)ethyl]phenol","C20H18O3","306.125594","ERactive, VBtoxcast","","","","","","","","","","","","1","0.319","","","","","","1","-5.095792192","15.36355766","32","","","0",0,"nurses1",0.873784228492896,0.362336889178341,2.41152434264794,0.0168179090799495,"1","0","neg"
"1795","305.17308-718.4",3771,305.17308,718.4,100,100,100,0,51770.0882844787,37444.5039019369,72.3284528629309,40731.4049804314,41528.2733982996,57326.2310149642,41008.1291376113,71.5346681816684,44396.6937597972,43915.5227361543,23815.9821016826,27161.7129313335,114.048258918596,16400.7678909551,13912.7979448209,3,22090.9090909091,"Unique",305.175833,9.02,"C18H26O4","306.18311","M-H",54548.1596497215,43.6604685742212,"0","DTXSID5031131","DTXSID5031131","Dipentyl,phthalate","CCCCCOC(=O)c1ccccc1C(=O)OCCCCC","dipentyl benzene-1,2-dicarboxylate","C18H26O4","306.183109","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.382305118","9.375372764","5","","","1",0,NA,NA,NA,NA,NA,"0","0","neg"
"1796","305.21097-544.5",5828,305.21097,544.5,99.1666666666667,93.75,83.3333333333333,5.41666666666667,4375.24901125253,3301.12070718767,75.4498932220235,3962.53352278515,NA,5072.98412613679,5565.87807355539,109.716055386003,3142.75750627674,NA,1802.06798198705,2193.30227421638,121.710295956645,1213.34931389697,NA,2,10,"Unique",305.212219,4.09,"C19H30O3","306.21949","M-H",4724.11656869466,38.1461370773284,"0","DTXSID8023399","DTXSID8023399","OXANDROLONE","C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O","(1S,3aS,3bR,5aS,9aS,9bS,11aS)-1-hydroxy-1,9a,11a-trimethyl-2,3,3a,3b,4,5,5a,6,9,9b,10,11-dodecahydroindeno[4,5-h]isochromen-7-one","C19H30O3","306.219495","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,"nurses1",0.613926757024292,0.255724683050523,2.40073327963808,0.0173068968441689,"1","0","neg"
"1797","305.21504-873.3",5828,305.21504,873.3,98.3333333333333,97.5,91.6666666666667,0.833333333333329,10224.8490063376,11394.5379612088,111.439669711956,6464.43540900022,NA,9216.58589968008,11387.2075826652,123.551255384713,4601.77964200062,NA,22697.0428290487,30272.1305855416,133.37477843941,7593.55217324457,NA,2,10,"Multiple",305.212219,9.24,"C19H30O3","306.21949","M-H",9720.71745300885,233.491436601969,"0","DTXSID8023399","DTXSID8023399","OXANDROLONE","C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O","(1S,3aS,3bR,5aS,9aS,9bS,11aS)-1-hydroxy-1,9a,11a-trimethyl-2,3,3a,3b,4,5,5a,6,9,9b,10,11-dodecahydroindeno[4,5-h]isochromen-7-one","C19H30O3","306.219495","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,"nurses1",0.758953154813377,0.35744083479872,2.12329728706222,0.0349963390076844,"1","0","neg"
