"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DB_name","DTXSID","CASRN","name_original","formula_original","SMILES_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","parent_id","MONOISOTOPIC_MASS","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","DF_high_N","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"1730","301.20144-346.8",1850,301.2014,346.8,100,100,100,0,11000.5,14530.29,132.0876,7429.717,7753.59,14809.72,14432.05,97.44984,10706.69,10730.31,2908.214,2129.389,73.21981,2262.173,2361.611,3,20571.43,"Unique",301.2034,6.46,"Emedastinedifumarate","C25H34N4O9","302.21066","M-H",12905.11,22.53537,"DTXSID2046911","DTXSID2046911","'87233-62-3","Emedastine,difumarate","C25H34N4O9","OC(=O)\C=C\C(O)=O.OC(=O)\C=C\C(O)=O.CCOCCN1C(=NC2=C1C=CC=C2)N1CCCN(C)CC1","CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21","1-(2-ethoxyethyl)-2-(4-methyl-1,4-diazepan-1-yl)benzimidazole","C25H34N4O9",302.2107,"","534.2325787","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.072692,2.043073,7,NA,"",0,"0","nurses1",-0.4304518,0.1436565,-2.996395,0.003088707,"0","0","neg"
"1731","301.21745-873.5",981,301.2174,873.5,100,100,100,0,4805733,4319092,89.87374,3108238,3516759,6098051,6386857,104.736,3644968,3927341,42794.66,56246.63,131.4337,14195.82,18183.36,3,53465.35,"Multiple",301.2173,0.48,"17-Methyltestosterone","C20H30O2","302.22458","M-H",5451892,0.7849506,"DTXSID1033664","DTXSID1033664","'58-18-4","17-Methyltestosterone","C20H30O2","C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one","C20H30O2",302.2246,"","302.2245802","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-7.402519,35.18136,44,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1732","301.21745-873.5",3040,301.2174,873.5,100,100,100,0,4805733,4319092,89.87374,3108238,3516759,6098051,6386857,104.736,3644968,3927341,42794.66,56246.63,131.4337,14195.82,18183.36,3,53465.35,"Multiple",301.2173,0.48,"Mibolerone","C20H30O2","302.22458","M-H",5451892,0.7849506,"DTXSID4036489","DTXSID4036489","'3704-09-4","Mibolerone","C20H30O2","C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12","C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21","(7R,8R,9S,10R,13S,14S,17S)-17-hydroxy-7,13,17-trimethyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one","C20H30O2",302.2246,"","302.2245802","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.494732,4.739269,7,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1733","301.21745-873.5",4913,301.2174,873.5,100,100,100,0,4805733,4319092,89.87374,3108238,3516759,6098051,6386857,104.736,3644968,3927341,42794.66,56246.63,131.4337,14195.82,18183.36,3,53465.35,"Multiple",301.2173,0.48,"Abieticacid","C20H30O2","302.22458","M-H",5451892,0.7849506,"DTXSID7022047","DTXSID7022047","'514-10-3","Abietic,acid","C20H30O2","CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1","CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1","(1R,4aR,4bR,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid","C20H30O2",302.2246,"","302.2245802","exposurepred","",NA,NA,NA,NA,NA,1,0.58336,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1734","301.21745-873.5",5943,301.2174,873.5,100,100,100,0,4805733,4319092,89.87374,3108238,3516759,6098051,6386857,104.736,3644968,3927341,42794.66,56246.63,131.4337,14195.82,18183.36,3,53465.35,"Multiple",301.2173,0.48,"Sodiumabietate","C20H29NaO2","302.22458","M-H",5451892,0.7849506,"DTXSID8042399","DTXSID8042399","'14351-66-7","Sodium,abietate","C20H29NaO2","[Na+].CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C([O-])=O)[C@H]2CC1","CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1","(1R,4aR,4bR,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid","C20H29NaO2",302.2246,"","324.2065245","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.795766,9.516249,10,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1735","301.21745-873.5",6134,301.2174,873.5,100,100,100,0,4805733,4319092,89.87374,3108238,3516759,6098051,6386857,104.736,3644968,3927341,42794.66,56246.63,131.4337,14195.82,18183.36,3,53465.35,"Multiple",301.2173,0.48,"Oxendolone","C20H30O2","302.22458","M-H",5451892,0.7849506,"DTXSID8048814","DTXSID8048814","'33765-68-3","Oxendolone","C20H30O2","CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O","CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O","(8R,9S,10R,13S,14S,16S,17S)-16-ethyl-17-hydroxy-13-methyl-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-one","C20H30O2",302.2246,"","302.2245802","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.703361,30.48573,14,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1736","302.13273-360.7",143,302.1327,360.7,60.83333,56.25,0,4.583333,573.8679,1165.346,203.0686,111.9608,NA,689.2069,1435.198,208.2391,105.4082,NA,0,0,NA,0,NA,2,10,"Unique",302.1317,3.36,"Phenoxybenzamine","C18H22ClNO","303.13899","M-H",631.5374,0,"DTXSID0023458","DTXSID0023458","'59-96-1","Phenoxybenzamine","C18H22ClNO","CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1","CC(COc1ccccc1)N(CCCl)Cc1ccccc1","N-benzyl-N-(2-chloroethyl)-1-phenoxypropan-2-amine","C18H22ClNO",303.139,"","303.138992","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.624369,4.277168,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1737","302.16759-877.2",6700,302.1676,877.2,100,100,100,0,698638.2,722521.3,103.4185,406509.9,465874.4,894196.6,1022762,114.3778,508588.6,532997.3,7711.029,9515.276,123.3983,2898.84,3457.368,3,27000,"Multiple",302.1663,4.36,"Aptiganelhydrochloride","C20H22ClN3","303.17355","M-H",796417.4,0.9682146,"DTXSID9045762","DTXSID9045762","'137160-11-3","Aptiganel,hydrochloride","C20H22ClN3","Cl.CCC1=CC=CC(=C1)N(C)C(=N)NC1=CC=CC2=C1C=CC=C2","CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1","1-(3-ethylphenyl)-1-methyl-2-naphthalen-1-ylguanidine","C20H22ClN3",303.1735,"","339.1502254","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.205446,8.985088,2,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1738","302.16759-877.2",6864,302.1676,877.2,100,100,100,0,698638.2,722521.3,103.4185,406509.9,465874.4,894196.6,1022762,114.3778,508588.6,532997.3,7711.029,9515.276,123.3983,2898.84,3457.368,3,27000,"Multiple",302.1663,4.36,"Dorastine","C20H22ClN3","303.17355","M-H",796417.4,0.9682146,"DTXSID9057682","DTXSID9057682","'21228-13-7","Dorastine","C20H22ClN3","CN1CCC2=C(C1)C1=C(C=CC(Cl)=C1)N2CCC1=CN=C(C)C=C1","Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1","8-chloro-2-methyl-5-[2-(6-methylpyridin-3-yl)ethyl]-3,4-dihydro-1H-pyrido[4,3-b]indole","C20H22ClN3",339.1502,"","339.1502254","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.2035,3.539773,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1739","303.16026-411",3835,303.1603,411,100,97.5,83.33333,2.5,11100.86,9149.164,82.41848,9456.23,8177.597,10457.38,10671.49,102.0474,8513.829,NA,1083.798,1472.935,135.9048,464.7163,NA,3,13651.69,"Unique",303.1602,0.25,"Tricyclodecanedimethanoldiacrylate","C18H24O4","304.16746","M-H",10779.12,10.05461,"DTXSID5044940","DTXSID5044940","'42594-17-2","Tricyclodecanedimethanol,diacrylate","C18H24O4","C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12","C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21","[8-(prop-2-enoyloxymethyl)-3-tricyclo[5.2.1.02,6]decanyl]methyl prop-2-enoate","C18H24O4",304.1675,"","304.1674593","exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,2.041338,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.2608413,7.038556,2,NA,"",0,"0","nurses1",0.6302293,0.2083738,3.024514,0.002827385,"1","0","neg"
"1740","303.23312-917.8",582,303.2331,917.8,100,100,100,0,21873644,8628337,39.44627,21155055,20305802,19410149,7891931,40.65879,19220107,17847769,55460.87,32667.31,58.90155,49851.48,48450.17,3,52427.18,"Unique",303.233,0.55,"Mestanolone","C20H32O2","304.24023","M-H",20641896,0.2686811,"DTXSID0048973","DTXSID0048973","'521-11-9","Mestanolone","C20H32O2","C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O","(5S,8R,9S,10S,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,4,5,6,7,8,9,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-3-one","C20H32O2",304.2402,"","304.2402303","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.841682,6.532569,7,NA,"",0,"0","nurses1",0.2131045,0.0647562,3.290874,0.001186426,"1","0","neg"
"1741","305.02301-74.8",3798,305.023,74.8,100,100,100,0,538994.9,211835.7,39.30199,581115.8,461431.1,531409.8,180457.1,33.95819,560661.7,481836.1,449223.9,928454.8,206.6798,54569.75,77355.38,3,24770.64,"Multiple",305.023,0.17,"METHYL2H2H3H3H-PERFLUOROHEPTANOATE","C8H7F9O2","306.03023","M-H",535202.4,83.93533,"DTXSID50441560","DTXSID50441560","'132424-36-3","METHYL,2H,2H,3H,3H-PERFLUOROHEPTANOATE","C8H7F9O2","COC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F","COC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F","methyl 4,4,5,5,6,6,7,7,7-nonafluoroheptanoate","C8H7F9O2",306.0302,"","306.0302329","PFAS","0",NA,0,0,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1742","305.02301-74.8",6910,305.023,74.8,100,100,100,0,538994.9,211835.7,39.30199,581115.8,461431.1,531409.8,180457.1,33.95819,560661.7,481836.1,449223.9,928454.8,206.6798,54569.75,77355.38,3,24770.64,"Multiple",305.023,0.17,"PERFLUORO-TERT-BUTYLISOBUTYRATE","C8H7F9O2","306.03023","M-H",535202.4,83.93533,"DTXSID90660157","DTXSID90660157","'914637-43-7","PERFLUORO-TERT-BUTYL,ISOBUTYRATE","C8H7F9O2","CC(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F","CC(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F","[1,1,1,3,3,3-hexafluoro-2-(trifluoromethyl)propan-2-yl] 2-methylpropanoate","C8H7F9O2",306.0302,"","306.0302329","PFAS","0",NA,0,0,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1743","305.0963-304",6510,305.0963,304,63.33333,48.75,33.33333,14.58333,47090.74,355075.5,754.024,218.0483,NA,1301.714,2734.779,210.0907,0,NA,134.6963,265.453,197.0752,0,NA,3,25714.29,"Multiple",305.099,8.98,"Trimethylenediaminetetraaceticacid","C11H18N2O8","306.10632","M-H",24196.23,0.5566831,"DTXSID9029225","DTXSID9029225","'1939-36-2","Trimethylenediaminetetraacetic,acid","C11H18N2O8","OC(=O)CN(CCCN(CC(O)=O)CC(O)=O)CC(O)=O","O=C(O)CN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O","2-[3-[bis(carboxymethyl)amino]propyl-(carboxymethyl)amino]acetic acid","C11H18N2O8",306.1063,"","306.1063155","exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.9973017,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.065974,4.27321,2,NA,"",0,"1","nurses1",1.725377,0.5900441,2.92415,0.003865126,"1","0","neg"
"1744","305.0963-304",1307,305.0963,304,63.33333,48.75,33.33333,14.58333,47090.74,355075.5,754.024,218.0483,NA,1301.714,2734.779,210.0907,0,NA,134.6963,265.453,197.0752,0,NA,3,25714.29,"Multiple",305.0948,4.85,"Butyldiphenylphosphate","C16H19O4P","306.1021","M-H",24196.23,0.5566831,"DTXSID1062623","DTXSID1062623","'2752-95-6","Butyl,diphenyl,phosphate","C16H19O4P","CCCCOP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1","CCCCOP(=O)(Oc1ccccc1)Oc1ccccc1","butyl diphenyl phosphate","C16H19O4P",306.1021,"","306.1020961","exposurepred","",NA,NA,NA,NA,NA,1,0.3967399,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"1","nurses1",1.725377,0.5900441,2.92415,0.003865126,"1","0","neg"
"1745","305.0963-304",2044,305.0963,304,63.33333,48.75,33.33333,14.58333,47090.74,355075.5,754.024,218.0483,NA,1301.714,2734.779,210.0907,0,NA,134.6963,265.453,197.0752,0,NA,3,25714.29,"Multiple",305.0968,1.6,"Fluconazole","C13H12F2N6O","306.10407","M-H",24196.23,0.5566831,"DTXSID3020627","DTXSID3020627","'86386-73-4","Fluconazole","C13H12F2N6O","OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1","OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F","2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol","C13H12F2N6O",306.1041,"","306.1040654","VBtoxcast, Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.5675585,4.784401,1,NA,"",0,"1","nurses1",1.725377,0.5900441,2.92415,0.003865126,"1","0","neg"
"1746","305.11768-666.7",1691,305.1177,666.7,31.66667,23.75,0,7.916667,225.5101,523.2856,232.0454,0,NA,3294.231,20166.16,612.166,0,NA,0,0,NA,0,NA,3,27000,"Unique",305.1183,2.09,"444-Ethane-111-triyltriphenol","C20H18O3","306.12559","M-H",1759.871,0,"DTXSID2037712","DTXSID2037712","'27955-94-8","4,4',4''-Ethane-1,1,1-triyltriphenol","C20H18O3","CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1","CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1","4-[1,1-bis(4-hydroxyphenyl)ethyl]phenol","C20H18O3",306.1256,"","306.1255944","ERactive, VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,0.319,NA,NA,NA,NA,NA,1,-5.095792,15.36356,32,NA,"",0,"0","nurses1",0.8737842,0.3623369,2.411524,0.01681791,"1","0","neg"
"1747","305.17308-718.4",3674,305.1731,718.4,100,100,100,0,51770.09,37444.5,72.32845,40731.4,41528.27,57326.23,41008.13,71.53467,44396.69,43915.52,23815.98,27161.71,114.0483,16400.77,13912.8,3,22090.91,"Unique",305.1758,9.02,"Dipentylphthalate","C18H26O4","306.18311","M-H",54548.16,43.66047,"DTXSID5031131","DTXSID5031131","'131-18-0","Dipentyl,phthalate","C18H26O4","CCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCC","CCCCCOC(=O)c1ccccc1C(=O)OCCCCC","dipentyl benzene-1,2-dicarboxylate","C18H26O4",306.1831,"","306.1831093","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.382305,9.375373,5,NA,"",1,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1748","305.21097-544.5",5667,305.211,544.5,99.16667,93.75,83.33333,5.416667,4375.249,3301.121,75.44989,3962.534,NA,5072.984,5565.878,109.7161,3142.758,NA,1802.068,2193.302,121.7103,1213.349,NA,2,10,"Unique",305.2122,4.09,"OXANDROLONE","C19H30O3","306.21949","M-H",4724.117,38.14614,"DTXSID8023399","DTXSID8023399","'53-39-4","OXANDROLONE","C19H30O3","C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C","C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O","(1S,3aS,3bR,5aS,9aS,9bS,11aS)-1-hydroxy-1,9a,11a-trimethyl-2,3,3a,3b,4,5,5a,6,9,9b,10,11-dodecahydroindeno[4,5-h]isochromen-7-one","C19H30O3",306.2195,"","306.2194948","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",0.6139268,0.2557247,2.400733,0.0173069,"1","0","neg"
"1749","305.21504-873.3",5667,305.215,873.3,98.33333,97.5,91.66667,0.8333333,10224.85,11394.54,111.4397,6464.435,NA,9216.586,11387.21,123.5513,4601.78,NA,22697.04,30272.13,133.3748,7593.552,NA,2,10,"Multiple",305.2122,9.24,"OXANDROLONE","C19H30O3","306.21949","M-H",9720.717,233.4914,"DTXSID8023399","DTXSID8023399","'53-39-4","OXANDROLONE","C19H30O3","C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C","C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O","(1S,3aS,3bR,5aS,9aS,9bS,11aS)-1-hydroxy-1,9a,11a-trimethyl-2,3,3a,3b,4,5,5a,6,9,9b,10,11-dodecahydroindeno[4,5-h]isochromen-7-one","C19H30O3",306.2195,"","306.2194948","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",0.7589532,0.3574408,2.123297,0.03499634,"1","0","neg"
"1750","305.22262-733.7",2492,305.2226,733.7,100,100,100,0,21314.05,15603.74,73.20873,17232.89,17003.06,25100.67,29072.68,115.8243,16084.17,16008.76,33588.81,43490.56,129.4793,20620.65,17786.97,3,26213.59,"Multiple",305.2235,2.73,"Butacaine","C18H30N2O2","306.23073","M-H",23207.36,144.7334,"DTXSID3045300","DTXSID3045300","'149-16-6","Butacaine","C18H30N2O2","CCCCN(CCCC)CCCOC(=O)C1=CC=C(N)C=C1","CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1","3-(dibutylamino)propyl 4-aminobenzoate","C18H30N2O2",306.2307,"","306.2307282","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.1703278,3.138958,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1751","305.22262-733.7",4731,305.2226,733.7,100,100,100,0,21314.05,15603.74,73.20873,17232.89,17003.06,25100.67,29072.68,115.8243,16084.17,16008.76,33588.81,43490.56,129.4793,20620.65,17786.97,3,26213.59,"Multiple",305.2251,8.14,"Dioctylphosphonate","C16H35O3P","306.23238","M-H",23207.36,144.7334,"DTXSID6051481","DTXSID6051481","'1809-14-9","Dioctyl,phosphonate","C16H35O3P","CCCCCCCCOP(=O)OCCCCCCCC","CCCCCCCCO[PH](=O)OCCCCCCCC","dioctoxy(oxo)phosphanium","C16H35O3P",306.2324,"","306.232382","exposurepred","",NA,NA,NA,NA,NA,1,1.096284,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1752","306.04501-55.8",6859,306.045,55.8,98.33333,98.75,83.33333,-0.4166667,1722.686,1606.545,93.25816,1435.859,NA,1953.837,1546.375,79.14556,1295.603,NA,17566.98,26262.6,149.4998,4694.739,NA,1,9,"Unique",306.0475,8.26,"MethenamidESA","C11H17NO5S2","307.05481","M-H",1838.261,955.6301,"DTXSID9052846","DTXSID9052846","'NOCAS_52846","Methenamid,ESA","C11H17NO5S2","COCC(C)N(C(=O)CS(O)(=O)=O)C1=CSC=C1C","COCC(C)N(C(=O)CS(=O)(=O)O)c1cscc1C","2-[1-methoxypropan-2-yl-(4-methylthiophen-3-yl)amino]-2-oxoethanesulfonic acid","C11H17NO5S2",307.0548,"","307.054815","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.7331811,1.447629,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"1753","307.02762-350",7287,307.0276,350,94.16667,90,0,4.166667,90442.17,223194.1,246.781,23861.58,NA,36192.83,63022.12,174.1287,17548.34,NA,0,0,NA,0,NA,3,23893.81,"Multiple",307.0282,1.83,"","C14H12O6S","308.03546","M-H",63317.5,0,"DTXSID3022405-BTMR0196","MTX313","'","","C14H12O6S","COc1ccc(C(=O)c2ccccc2)c(OS(=O)(=O)O)c1","COc1ccc(C(=O)c2ccccc2)c(OS(=O)(=O)O)c1","(2-benzoyl-5-methoxyphenyl) hydrogen sulfate","C14H12O6S",308.0355,"DTXSID3022405","","metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"0","nurses1",1.193896,0.4341878,2.749722,0.006528479,"1","1","neg"
"1754","307.02762-350",1741,307.0276,350,94.16667,90,0,4.166667,90442.17,223194.1,246.781,23861.58,NA,36192.83,63022.12,174.1287,17548.34,NA,0,0,NA,0,NA,3,23893.81,"Multiple",307.0282,1.83,"Sulisobenzone","C14H12O6S","308.03546","M-H",63317.5,0,"DTXSID2042436","DTXSID2042436","'4065-45-6","Sulisobenzone","C14H12O6S","COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O","COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O","5-benzoyl-4-hydroxy-2-methoxybenzenesulfonic acid","C14H12O6S",308.0355,"","308.0354593","exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.6264508,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.060943,6.210559,1,NA,"",0,"0","nurses1",1.193896,0.4341878,2.749722,0.006528479,"1","0","neg"
"1755","307.02762-350",7431,307.0276,350,94.16667,90,0,4.166667,90442.17,223194.1,246.781,23861.58,NA,36192.83,63022.12,174.1287,17548.34,NA,0,0,NA,0,NA,3,23893.81,"Multiple",307.0282,1.83,"","C14H12O6S","308.03546","M-H",63317.5,0,"DTXSID4031980-BTMR0197","MTX457","'","","C14H12O6S","O=S(=O)(O)Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1","O=S(=O)(O)Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1","[4-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]phenyl] hydrogen sulfate","C14H12O6S",308.0355,"DTXSID4031980","","metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"0","nurses1",1.193896,0.4341878,2.749722,0.006528479,"1","1","neg"
"1756","307.06418-526.4",7743,307.0642,526.4,40,43.75,16.66667,-3.75,860.1063,1999.125,232.4277,0,NA,584.841,1256.214,214.7958,0,NA,206.0958,502.317,243.7299,0,NA,2,10,"Unique",307.0646,1.27,"","C15H16O5S","308.07184","M-H",722.4736,28.52641,"DTXSID7020182-BTMR0197","MTX769","'","","C15H16O5S","CC(C)(c1ccc(O)cc1)c1ccc(OS(=O)(=O)O)cc1","CC(C)(c1ccc(O)cc1)c1ccc(OS(=O)(=O)O)cc1","[4-[2-(4-hydroxyphenyl)propan-2-yl]phenyl] hydrogen sulfate","C15H16O5S",308.0718,"DTXSID7020182","","metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"0",NA,NA,NA,NA,NA,"0","1","neg"
