,DTXSID,Compound,Formula,CASRN,SMILES,MONOISOTOPIC_MASS,source,Drug_UCSF_PXYS,Drug_most comon and haz,Phthalate,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin
5546,DTXSID7026368,Salicylic acid,C7H6O3,69-72-7,OC(=O)C1=C(O)C=CC=C1,138.0316941,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.942557,2.484158,5,,
5547,DTXSID7026441,"2,2-Dimethoxypropane",C5H12O2,77-76-9,COC(C)(C)OC,104.0837296,exposurepred,,,,,,,,1,0.2763529,,,,,,,,,,,,,,,,
5548,DTXSID7026520,7-Amino-4-hydroxynaphthalene-2-sulfonic acid,C10H9NO4S,87-02-5,NC1=CC2=C(C=C1)C(O)=CC(=C2)S(O)(=O)=O,239.0252289,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.521926,9.883123,12,,
5549,DTXSID7026526,"2-Amino-5-methylbenzenesulfonic acid, 2-Amino-5-methylbenzenesulfonic acid","C7H9NO3S, C7H9NO3S","88-44-8, 88-44-8","CC1=CC=C(N)C(=C1)S(O)(=O)=O, CC1=CC=C(N)C(=C1)S(O)(=O)=O","187.030314328, 187.030314328","VBtoxcast, pellizzari",,,,,,,,,,,,,,,,,,,,1,-2.700946,4.04218,1,,1
5550,DTXSID7026609,Isobutyric anhydride,C8H14O3,97-72-3,CC(C)C(=O)OC(=O)C(C)C,158.0942943,exposurepred,,,,,,,,1,1.06880013,,,,,,,,,,,,,,,,
5551,DTXSID7026653,"1,4-Benzenedicarbonyl dichloride, 1,4-Benzenedicarbonyl dichloride","C8H4Cl2O2, C8H4Cl2O2","100-20-9, 100-20-9","ClC(=O)C1=CC=C(C=C1)C(Cl)=O, ClC(=O)C1=CC=C(C=C1)C(Cl)=O","201.9588348, 201.9588348","exposurepred, VBtoxcast",,,,,,,,1,0.25160702,,,,,,,,,,,1,-0.368158122,4.378918825,2,,
5552,DTXSID7026655,1-Ethoxy-4-nitrobenzene,C8H9NO3,100-29-8,CCOC1=CC=C(C=C1)[N+]([O-])=O,167.0582432,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.027347718,13.68014162,1,,
5553,DTXSID7026811,Benzenethiol,C6H6S,108-98-5,SC1=CC=CC=C1,110.0190214,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.903982155,8.514937755,3,,
5554,DTXSID7026863,"1,1'-Oxybis-2-propanol",C6H14O3,110-98-5,CC(O)COCC(C)O,134.0942943,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.050204351,1.504534766,2,,
5555,DTXSID7026867,Decanedioic acid,C10H18O4,111-20-6,OC(=O)CCCCCCCCC(O)=O,202.1205091,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.069262644,5.96200686,3,,
5556,DTXSID7026946,"Linalyl acetate, Linalyl acetate, Linalyl acetate","C12H20O2, C12H20O2, C12H20O2","115-95-7, 115-95-7, 115-95-7","CC(C)=CCCC(C)(OC(C)=O)C=C, CC(C)=CCCC(C)(OC(C)=O)C=C, CC(C)=CCCC(C)(OC(C)=O)C=C","196.1463299, 196.1463299, 196.146329884","ERactive, exposurepred, VBtoxcast",,,,,,,,1,0.136450905,,,,1,0,,,,,,1,-1.176591269,36.96606389,1,,
5557,DTXSID7026994,Dodecylbenzene,C18H30,123-01-3,CCCCCCCCCCCCC1=CC=CC=C1,246.234751,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.384102539,6.930995342,3,,
5558,DTXSID7026998,"2,6,8-Trimethyl-4-nonanone, 2,6,8-Trimethyl-4-nonanone","C12H24O, C12H24O","123-18-2, 123-18-2","CC(C)CC(C)CC(=O)CC(C)C, CC(C)CC(C)CC(=O)CC(C)C","184.1827154, 184.182715393","exposurepred, VBtoxcast",,,,,,,,1,0.343059727,,,,,,,,,,,1,-4.109423735,15.15510376,10,,
5559,DTXSID7027041,"2,4,7,9-Tetramethyl-5-decyne-4,7-diol, 2,4,7,9-Tetramethyl-5-decyne-4,7-diol","C14H26O2, C14H26O2","126-86-3, 126-86-3","CC(C)CC(C)(O)C#CC(C)(O)CC(C)C, CC(C)CC(C)(O)C#CC(C)(O)CC(C)C","226.1932801, 226.193280077","exposurepred, VBtoxcast",,,,,,,,1,0.53611991,,,,,,,,,,,1,-8.005418207,6.243772146,9,,
5560,DTXSID7027047,"alpha-Isomethylionone, alpha-Isomethylionone","C14H22O, C14H22O","127-51-5, 127-51-5","CC(=O)C(C)=CC1C(C)=CCCC1(C)C, CC(=O)C(C)=CC1C(C)=CCCC1(C)C","206.1670653, 206.167065328","ERactive, VBtoxcast",,,,,,,,,,,,,1,0.0185,,,,,,1,-1.12116115,5.500775122,6,,
5561,DTXSID7027095,Diallyl diglycol carbonate,C12H18O7,142-22-3,C=CCOC(=O)OCCOCCOC(=O)OCC=C,274.1052529,exposurepred,,,,,,,,1,0.522273564,,,,,,,,,,,,,,,,
5562,DTXSID7027097,Magnesium acetate,C4H6MgO4,142-72-3,[Mg++].CC([O-])=O.CC([O-])=O,142.0116504,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.904987226,4.082771929,1,,
5563,DTXSID7027099,"Butyl cis-9-octadecenoate, Butyl cis-9-octadecenoate","C22H42O2, C22H42O2","142-77-8, 142-77-8","CCCCCCCC\\C=C/CCCCCCCC(=O)OCCCC, CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC","338.3184806, 338.318480592","exposurepred, VBtoxcast",,,,,,,,1,0.245242575,,,,,,,,,,,1,-0.514162103,4.186436981,1,,
5564,DTXSID7027120,Sodium hydroxymethanesulfinate,CH3NaO3S,149-44-0,[Na+].OCS([O-])=O,117.9700594,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.806036641,2.52782883,4,,
5565,DTXSID7027122,Trimethoxymethane,C4H10O3,149-73-5,COC(OC)OC,106.0629942,exposurepred,,,,,,,,1,1.009260728,,,,,,,,,,,,,,,,
5566,DTXSID7027170,Sodium D-gluconate,C6H12O7,527-07-1,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,196.0583027,exposurepred,,,,,,,,1,0.466819671,,,,,,,,,,,,,,,,
5567,DTXSID7027174,"1,2,3,4-Tetrahydronaphthalen-1-ol",C10H12O,529-33-9,OC1CCCC2=C1C=CC=C2,148.088815,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.132306694,2.329758876,1,,
5568,DTXSID7027178,"1,1-Dimethoxyethane",C4H10O2,534-15-6,COC(C)OC,90.06807956,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.955819551,2.274081714,1,,
5569,DTXSID7027201,Methyl propanoate,C4H8O2,554-12-1,CCC(=O)OC,88.0524295,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.776102173,5.56979873,1,,
5570,DTXSID7027205,"Octamethylcyclotetrasiloxane, Octamethylcyclotetrasiloxane","C8H24O4Si4, C8H24O4Si4","556-67-2, 556-67-2","C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1, C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1","296.0751654, 296.075165393","ERactive, VBtoxcast",,,,,,,,,,,,,1,0,,,,,,1,-1.740800902,3.7724977,3,,
5571,DTXSID7027253,Diethyl (2E)-but-2-enedioate,C8H12O4,623-91-6,CCOC(=O)\\C=C\\C(=O)OCC,172.0735589,exposurepred,,,,,,,,1,0.170545367,,,,,,,,,,,,,,,,
5572,DTXSID7027255,(2E)-2-Butene,C4H8,624-64-6,C\\C=C\\C,56.06260026,exposurepred,,,,,,,,1,2.562918065,,,,,,,,,,,,,,,,
5573,DTXSID7027259,"1,3-Benzenedicarbonitrile",C8H4N2,626-17-5,N#CC1=CC(=CC=C1)C#N,128.0374481,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.813018774,3.126867919,1,,
5574,DTXSID7027334,3-(Triethoxysilyl)propionitrile,C9H19NO3Si,919-31-3,CCO[Si](CCC#N)(OCC)OCC,217.11342,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.660362,3.849441,3,,
5575,DTXSID7027338,"1,3-Dichloro-2-butene",C4H6Cl2,926-57-8,CC(Cl)=CCCl,123.9846556,exposurepred,,,,,,,,1,0.405014963,,,,,,,,,,,,,,,,
5576,DTXSID7027413,Sodium 2-hydroxyethanesulfonate,C2H5NaO4S,1562-00-1,[Na+].OCCS([O-])(=O)=O,147.9806241,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.250893088,1.69314392,1,,
5577,DTXSID7027461,"Thiocarbazide, Thiocarbazide","CH6N4S, CH6N4S","2231-57-4, 2231-57-4","NNC(=S)NN, NNC(=S)NN","106.0313174, 106.031317383","exposurepred, VBtoxcast",,,,,,,,1,0.373149741,,,,,,,,,,,1,-5.041233365,6.489781669,8,,
5578,DTXSID7027465,"Butanedioic acid, sulfo-, 1,4-bis(1,3-dimethylbutyl) ester, sodium salt",C16H30O7S,2373-38-8,[Na+].CC(C)CC(C)OC(=O)CC(C(=O)OC(C)CC(C)C)S([O-])(=O)=O,366.1712245,exposurepred,,,,,,,,1,3.78575559,,,,,,,,,,,,,,,,
5579,DTXSID7027467,"2,3,5,6-Tetrachloropyridine",C5HCl4N,2402-79-1,ClC1=CC(Cl)=C(Cl)N=C1Cl,214.8863098,exposurepred,,,,,,,,1,2.117793829,,,,,,,,,,,,,,,,
5580,DTXSID70274670,"4-chloro-N-propan-2-yl-6-propan-2-yloxy-1,3,5-triazin-2-amine",C9H15ClN4O,4417-68-9,CC(C)NC1=NC(OC(C)C)=NC(Cl)=N1,230.0934388,exposurepred,,,,,,,,1,0.678017904,,,,,,,,,,,,,,,,
5581,DTXSID7027540,N-Butylbenzenesulfonamide,C10H15NO2S,3622-84-2,CCCCNS(=O)(=O)C1=CC=CC=C1,213.0823499,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.971875067,3.450713617,4,,
5582,DTXSID7027544,2-Butenoic acid,C4H6O2,3724-65-0,CC=CC(O)=O,86.03677943,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.616059833,5.672850314,1,,
5583,DTXSID70275708,"2,5-Cyclohexadien-1-one, 4-thioxo-",C6H4OS,84615-34-9,O=C1C=CC(=S)C=C1,123.9982859,exposurepred,,,,,,,,1,3.017552436,,,,,,,,,,,,,,,,
5584,DTXSID7027592,Sodium thiomethoxide,CH4S,7/8/5188,[Na+].C[S-],48.0033713,exposurepred,,,,,,,,1,0.718446328,,,,,,,,,,,,,,,,
5585,DTXSID7027594,D&C Red No. 7,C18H12CaN2O6S,4/9/5281,[Ca++].CC1=CC(=C(C=C1)N=NC1=C(O)C(=CC2=C1C=CC=C2)C([O-])=O)S([O-])(=O)=O,424.0041982,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.901177702,5.870506761,5,,
5586,DTXSID7027598,"Triisopropyl orthoborate, Triisopropyl orthoborate","C9H21BO3, C9H21BO3","5419-55-6, 5419-55-6","CC(C)OB(OC(C)C)OC(C)C, CC(C)OB(OC(C)C)OC(C)C","188.158375, 188.158375","exposurepred, VBtoxcast",,,,,,,,1,0.651054899,,,,,,,,,,,1,-2.785117393,2.551016481,2,,
5587,DTXSID70276018,5-butylnaphthalene-1-sulfonic Acid,C14H16O3S,66375-38-0,CCCCC1=C2C=CC=C(C2=CC=C1)S(O)(=O)=O,264.0820155,exposurepred,,,,,,,,1,0.198475196,,,,,,,,,,,,,,,,
5588,DTXSID7027623,"Methyl 3,5-bis(tert-butyl)-4-hydroxyhydrocinnamate",C18H28O3,6386-38-5,COC(=O)CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,292.2038448,exposurepred,,,,,,,,1,1.334219806,,,,,,,,,,,,,,,,
5589,DTXSID7027625,Bis(2-ethylhexyl) terephthalate,C24H38O4,6422-86-2,CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(=O)OCC(CC)CCCC,390.2770097,exposurepred,,,,,,,,1,7247.421446,,,,,,,,,,,,,,,,
5590,DTXSID70276659,"PERFLUORO-(2,5,8-TRIMETHYL-3,6,9-TRIOXADODECANOIC)ACID",C12HF23O5,65294-16-8,OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,661.9456709,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
5591,DTXSID7027750,"Bis(hexachlorocyclopentadieno)cyclooctane, Bis(hexachlorocyclopentadieno)cyclooctane","C18H12Cl12, C18H12Cl12","13560-89-9, 13560-89-9","ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl, ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl","647.7201328, 647.7201328","exposurepred, FRs",,,,,,1,,1,0.304722184,,,,,,,,,,,,,,,,
5592,DTXSID7027756,3-Phenoxybenzenemethanol,C13H12O2,13826-35-2,OCC1=CC=CC(OC2=CC=CC=C2)=C1,200.0837296,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.164490156,10.41216772,4,,
5593,DTXSID7027831,N-METHYL-N-(2-HYDROXYETHYL)PERFLUOROOCTANESULFONAMIDE,C11H8F17NO3S,24448-09-7,CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,556.9953431,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
5594,DTXSID7027833,"2-Ethyl-6-methylaniline, 2-Ethyl-6-methylaniline","C9H13N, C9H13N","24549-06-2, 24549-06-2","CCC1=CC=CC(C)=C1N, CCC1=CC=CC(C)=C1N","135.1047994, 135.104799423","exposurepred, VBtoxcast",,,,,,,,1,0.148174364,,,,,,,,,,,1,-2.533550274,3.714949781,4,,
5595,DTXSID7027835,"Potassium (E,E)-hexa-2,4-dienoate",C6H7KO2,24634-61-5,[K+].C\C=C\C=C\C([O-])=O,150.008311,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.644105628,18.84202734,3,,
5596,DTXSID7027887,"Bis(2-ethylhexyl) tetrabromophthalate, Bis(2-ethylhexyl) tetrabromophthalate, Bis(2-ethylhexyl) tetrabromophthalate, Bis(2-ethylhexyl) tetrabromophthalate","C24H34Br4O4, C24H34Br4O4, C24H34Br4O4, C24H34Br4O4","26040-51-7, 26040-51-7, 26040-51-7, 26040-51-7","CCCCC(CC)COC(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1C(=O)OCC(CC)CCCC, CCCCC(CC)COC(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1C(=O)OCC(CC)CCCC, CCCCC(CC)COC(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1C(=O)OCC(CC)CCCC, CCCCC(CC)COC(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1C(=O)OCC(CC)CCCC","701.919062, 701.919062, 701.91906200000005, 701.919062","ERactive, VBtoxcast, pellizzari, FRs",,,,,,1,,,,,,,1,0.000358,,,,,,1,-1.903965252,9.175561225,5,,1
5597,DTXSID7028011,"Thioethylene glycol bis(3,5-di-tert-butyl-4-hydroxyhydrocinnamate)",C38H58O6S,41484-35-9,CC(C)(C)C1=CC(CCC(=O)OCCSCCOC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,642.3954108,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.424249542,1.958827072,1,,
5598,DTXSID7028013,N-Methyl-4-nitrophthalimide,C9H6N2O4,41663-84-7,CN1C(=O)C2=C(C=C(C=C2)[N+]([O-])=O)C1=O,206.0327567,exposurepred,,,,,,,,1,0.353971866,,,,,,,,,,,,,,,,
5599,DTXSID7028015,"Tripropylene glycol diacrylate, Tripropylene glycol diacrylate","C15H24O6, C15H24O6","42978-66-5, 42978-66-5","CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C, CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C","300.1572885, 300.157288493","exposurepred, VBtoxcast",,,,,,,,1,0.429742014,,,,,,,,,,,1,-0.758944704,16.47686955,7,,
5600,DTXSID7028017,"2-Propenoic acid, 2-methyl-, eicosyl ester",C24H46O2,45294-18-6,CCCCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,366.3497807,exposurepred,,,,,,,,1,0.789667813,,,,,,,,,,,,,,,,
5601,DTXSID7028300,"1-(4-Chlorophenyl)-4,4-dimethyl-pentan-3-one, 1-(4-Chlorophenyl)-4,4-dimethyl-pentan-3-one","C13H17ClO, C13H17ClO","66346-01-8, 66346-01-8","CC(C)(C)C(=O)CCC1=CC=C(Cl)C=C1, CC(C)(C)C(=O)CCC1=CC=C(Cl)C=C1","224.0967929, 224.0967929","exposurepred, VBtoxcast",,,,,,,,1,0.185832186,,,,,,,,,,,1,-4.085089,4.841724,3,,
5602,DTXSID7029110,"3,7-Dimethyl-3-octanol",C10H22O,78-69-3,CCC(C)(O)CCCC(C)C,158.1670653,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.286435,4.331737,1,,
5603,DTXSID7029160,Glycerol 1-monostearate,C21H42O4,123-94-4,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,358.3083098,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.955487692,1.646513768,1,,
5604,DTXSID7029162,"3-Bromo-1-chloro-5,5-dimethylhydantoin, 3-Bromo-1-chloro-5,5-dimethylhydantoin","C5H6BrClN2O2, C5H6BrClN2O2","126-06-7, 126-06-7","CC1(C)N(Cl)C(=O)N(Br)C1=O, CC1(C)N(Cl)C(=O)N(Br)C1=O","239.930118, 239.930118","ERactive, exposurepred",,,,,,,,1,0.224069698,,,,1,0,,,,,,,,,,,
5605,DTXSID7029164,"Sodium 1,4-diisobutyl sulfosuccinate",C12H22O7S,127-39-9,[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)S([O-])(=O)=O,310.1086242,exposurepred,,,,,,,,1,50.91509072,,,,,,,,,,,,,,,,
5606,DTXSID7029241,"2,4-Bis(1-methyl-1-phenylethyl)phenol",C24H26O,2772-45-4,CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C=C1)C(C)(C)C1=CC=CC=C1,330.1983655,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.049085908,26.53340561,19,,
5607,DTXSID7029247,"1,4-Bis(2-hydroxy-2-propyl)benzene",C12H18O2,2948-46-1,CC(C)(O)C1=CC=C(C=C1)C(C)(C)O,194.1306798,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.800414684,2.137360764,4,,
5608,DTXSID7029249,"1,1,4,7,7-Pentamethyldiethylenetriamine",C9H23N3,3030-47-5,CN(C)CCN(C)CCN(C)C,173.1891978,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.094083293,1.097036586,1,,
5609,DTXSID70292859,2-(4H-PERFLUOROBUTYL)-2-PROPANOL,C7H8F8O,2673-15-6,CC(C)(O)C(F)(F)C(F)(F)C(F)(F)C(F)F,260.0447402,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
5610,DTXSID7029320,2-Ethylhexyl 4-(dimethylamino)benzoate,C17H27NO2,21245-02-3,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,277.2041791,exposurepred,,,,,,,,1,0.584327695,,,,,,,,,,,,,,,,
5611,DTXSID7029324,2-[2-[2-(2-Hydroxypropoxy)propoxy]propoxy]-1-propanol,C12H26O5,24800-25-7,CC(O)COC(C)COC(C)COC(C)CO,250.1780239,exposurepred,,,,,,,,1,0.674660509,,,,,,,,,,,,,,,,
5612,DTXSID7029374,"1-Hexadecanaminium, N,N-dihexadecyl-N-methyl-, chloride",C49H102N,52467-63-7,[Cl-].CCCCCCCCCCCCCCCC[N+](C)(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC,704.8006787,exposurepred,,,,,,,,1,0.168462755,,,,,,,,,,,,,,,,
5613,DTXSID7029455,"Alkenes, C9-<U+200B>11, C10-<U+200B>rich",-,68526-56-7,-,-,exposurepred,,,,,,,,1,0.554475525,,,,,,,,,,,,,,,,
5614,DTXSID7029534,"2,3-Dichloro-5-(trichloromethyl)pyridine, 2,3-Dichloro-5-(trichloromethyl)pyridine","C6H2Cl5N, C6H2Cl5N","69045-83-6, 69045-83-6","ClC1=C(Cl)N=CC(=C1)C(Cl)(Cl)Cl, ClC1=C(Cl)N=CC(=C1)C(Cl)(Cl)Cl","262.8629876, 262.8629876","exposurepred, VBtoxcast",,,,,,,,1,23.12717081,,,,,,,,,,,1,-0.03656745,3.707526,1,,
5615,DTXSID7029611,"Triethylene glycol dibenzoate, Triethylene glycol dibenzoate, Triethylene glycol dibenzoate","C20H22O6, C20H22O6, C20H22O6","120-56-9, 120-56-9, 120-56-9","O=C(OCCOCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1, O=C(OCCOCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1, O=C(OCCOCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1","358.1416384, 358.1416384, 358.141638428","ERactive, exposurepred, VBtoxcast",,,,,,,,1,1.890250159,,,,1,0.0732,,,,,,1,-2.16555357,11.05006988,7,,
5616,DTXSID7029617,"Potassium D-gluconate, Potassium D-gluconate","C6H12O7, C6H11KO7","299-27-4, 299-27-4","[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, [K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O","196.0583027, 234.01418418","exposurepred, VBtoxcast",,,,,,,,1,272.9896514,,,,,,,,,,,1,-0.145063066,2.42259838,1,,
5617,DTXSID7029619,Potassium thiocyanate,CHNS,333-20-0,[K+].[S-]C#N,58.98297021,exposurepred,,,,,,,,1,0.46060287,,,,,,,,,,,,,,,,
5618,DTXSID7029661,"3,5,5-Trimethyl-1-hexanol, 3,5,5-Trimethyl-1-hexanol","C9H20O, C9H20O","3452-97-9, 3452-97-9","CC(CCO)CC(C)(C)C, CC(CCO)CC(C)(C)C","144.1514153, 144.151415264","exposurepred, VBtoxcast",,,,,,,,1,1.023104821,,,,,,,,,,,1,-6.784062298,3.756065862,6,,
5619,DTXSID70297980,"3,4-dimorpholinocyclobut-3-ene-1,2-dione",C12H16N2O4,54153-95-6,O=C1C(=O)C(N2CCOCC2)=C1N1CCOCC1,252.111007,exposurepred,,,,,,,,1,0.313179667,,,,,,,,,,,,,,,,
5620,DTXSID7029825,Sodium (nonanoyloxy)benzenesulfonate,-,91125-43-8,-,-,exposurepred,,,,,,,,1,0.260774776,,,,,,,,,,,,,,,,
5621,DTXSID7029871,"Clotrimazole, CLOTRIMAZOLE","C22H17ClN2, C22H17ClN2","23593-75-1, 23593-75-1","ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1, ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1","344.1080263, 344.1080263","VBtoxcast, Drug",1,,,0,0,,0,,,,,,,,,,,,,1,-2.77446335,19.63235936,36,,
5622,DTXSID7029879,"Ketoconazole, Ketoconazole","C26H28Cl2N4O4, C26H28Cl2N4O4","65277-42-1, 65277-42-1","CC(=O)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1, CC(=O)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1","530.1487608, 530.1487608","P4Up, VBtoxcast",,,,,,,,,,,,,,,,,1,2,,1,-1.698968,15.13835,25,,
5623,DTXSID7029904,8:2 FLUOROTELOMER ALCOHOL,C10H5F17O,678-39-7,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,464.0068936,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
5624,DTXSID70300165,diphenoxyphosphorylhydrazine,C12H13N2O3P,33862-44-1,NNP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1,264.0663793,exposurepred,,,,,,,,1,0.214276233,,,,,,,,,,,,,,,,
5625,DTXSID7030060,"2,2-Dichloropropane",C3H6Cl2,594-20-7,CC(C)(Cl)Cl,111.9846556,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.585127473,2.840620383,2,,
5626,DTXSID7030197,2-Bromopropane,C3H7Br,75-26-3,CC(C)Br,121.973113,exposurepred,,,,,,,,1,0.422317948,,,,,,,,,,,,,,,,
5627,DTXSID7030307,"3,5-Dichloroaniline",C6H5Cl2N,626-43-7,NC1=CC(Cl)=CC(Cl)=C1,160.9799046,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.345512757,3.382295318,5,,
5628,DTXSID7030432,Decitabine,C8H12N4O4,2353-33-5,NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1,228.0858549,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.149455462,3.91708898,8,,
5629,DTXSID70305872,"3,3,6,6-tetramethyl-9-(2-nitrophenyl)-4,5,7,9-tetrahydro-2H-xanthene-1,8-dione",C23H25NO5,30038-64-3,CC1(C)CC(=O)C2=C(C1)OC1=C(C2C2=CC=CC=C2[N+]([O-])=O)C(=O)CC(C)(C)C1,395.1732729,exposurepred,,,,,,,,1,0.169550517,,,,,,,,,,,,,,,,
